Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual o nome do serviço de streaming da Sky UK?,NOW,2.09091,4.82961,1.0,0.400,0.0,1.0,1.0,0.000
Qual o principal foco do serviço NOW?,Conteúdo on-demand e esportes ao vivo,2.0,4.10211,1.0,0.750,1.0,3.79304,1.0,0.200
Quais tipos de dispositivos o NOW está disponível?,Smart TVs,2.11111,4.37319,1.0,0.000,0.5,1.85566,1.0,0.000
A Sky Cinema está incluída no pacote NOW Ultimate?,Sim,2.5,4.61384,1.0,0.143,0.0,1.0,1.0,0.000
Qual o preço do pacote NOW Ultimate?,£9,2.375,4.10211,1.0,0.500,0.5,1.0,1.0,0.000
O NOW oferece conteúdo em 4K?,Sim,1.71429,3.79304,1.0,0.250,0.0,1.0,1.0,0.000
A Sky Sports está disponível no pacote NOW Essential?,Sim,2.2,4.61384,1.0,0.143,0.0,1.0,1.0,0.000
Qual a principal característica do pacote NOW Flex?,Flexibilidade de escolha de canais,2.33333,4.37319,1.0,0.600,0.8,3.59796,0.8,0.333
Quais canais estão incluídos no pacote NOW Stream?,Netflix,2.44444,4.37319,1.0,0.167,0.0,1.0,1.0,0.000
Qual o preço do pacote NOW Boost?,£3,2.375,4.10211,1.0,0.500,0.5,1.0,1.0,0.000
