Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é a nomenclatura científica dos ctenóforos?,Ctenophora,1.75,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
Quais são os principais grupos de cílios usados pelos ctenóforos para nadar?,'Pentes' - Grupos de cílios,2.38462,5.20226,1.0,0.286,1.0,3.01273,1.0,0.000
Como os ctenóforos realizam a digestão e respiração?,Fluxo de água através da cavidade do corpo,2.11111,4.37319,1.0,0.500,1.5,4.37319,1.0,0.500
Qual é o tamanho máximo de um ctenóforo?,1,1.77778,4.37319,1.0,0.500,0.0,1.0,1.0,0.000
Quais são as características mais distintivas dos ctenóforos?,'Pentes' - Grupos de cílios,1.88889,4.37319,1.0,0.400,1.0,3.01273,1.0,0.000
Como os ctenóforos são comumente conhecidos?,Geleias de Pente,1.71429,3.79304,1.0,0.250,0.66667,2.50045,1.0,0.333
O que é a origem do nome 'ctenophora' em grego?,κτείς (kteis) 'comb',2.46154,4.82961,1.0,0.600,1.85714,2.50045,1.0,0.000
Em qual ambiente os ctenóforos habitam?,Águas marinhas,1.85714,3.79304,1.0,0.333,0.5,1.85566,1.0,0.000
Qual é a diversidade de formas corporais entre os ctenóforos?,Ampla,1.81818,4.82961,1.0,0.000,0.0,1.0,1.0,0.000
Quais são as principais fontes de alimentação dos ctenóforos?,Presas variando de larvas microscópicas e rotíferos a adultos pequenos de crustáceos,1.8,4.61384,1.0,0.400,1.25,5.32781,0.91667,0.000
Há alguma controvérsia sobre a posição filogenética dos ctenóforos?,Sim,2.0,4.61384,1.0,0.200,0.0,1.0,1.0,0.000
Quando os fósseis supostamente representativos de ctenóforos apareceram?,No início do Câmbrio,2.22222,4.37319,1.0,0.000,1.5,3.01273,1.0,0.500
