Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é a população oficial da cidade de Varsóvia?,1,1.8,4.61384,1.0,0.800,0.0,1.0,1.0,0.000
Qual é o rio que atravessa Varsóvia?,Vístula,1.625,4.10211,1.0,0.250,0.0,1.0,1.0,0.000
Quantos distritos compõem a área metropolitana de Varsóvia?,18,1.88889,4.37319,1.0,0.200,0.0,1.0,1.0,0.000
Em qual ranking global de cidades habitáveis está Varsóvia?,32ª,2.3,4.61384,1.0,0.000,0.0,1.0,1.0,0.000
Em que ano Varsóvia foi classificada como 32ª cidade mais habitável do mundo?,2012,2.57143,5.36491,1.0,0.556,0.0,1.0,1.0,0.000
Qual é a principal instituição da ONU para segurança de fronteiras na União Europeia?,Frontex,2.26667,5.51466,1.0,0.500,0.0,1.0,1.0,0.000
Quem são os principais competidores da Warsaw Stock Exchange?,principal em CE e Leste Europeu,2.2,4.61384,1.0,0.167,1.16667,3.79304,1.0,0.250
Que tipo de atividades econômicas caracterizam Varsóvia?,variedade industrial,2.0,4.10211,1.0,0.200,0.5,1.85566,1.0,1.500
Qual é o nome do palácio histórico que representa a cidade de Varsóvia?,Palácio Wilanów,2.14286,5.36491,1.0,0.571,0.5,1.85566,1.0,0.000
Quem é uma figura importante ligada à história cultural de Varsóvia?,Adam Mickiewicz,2.16667,5.02467,1.0,0.625,0.5,1.85566,1.0,0.000
