Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é o tamanho total da bacia do Amazon em km²?,5.500.000 quilômetros quadrados (2.100.000 milha quadradas) são cobertos pela floresta tropical da bacia.,2.30769,5.02467,1.0,0.714,4.1875,5.36491,1.0,0.444
Onde está localizada a Floresta Amazônica?,Localizada na Região Bioma de Amazonia,1.57143,3.79304,1.0,0.000,1.83333,3.79304,1.0,0.200
Quantas espécies de animais都能够 ser encontradas na Floresta Amazônica?,A Floresta Amazônica compõe a quantidade de florestas tropicais da Terra de mais da metade.,2.3,4.61384,1.0,0.333,2.5,6.03262,0.8,0.400
Em quais países está localizada a Floresta Amazônica?,Está localizada no Brasil,1.77778,4.37319,1.0,0.000,1.0,3.01273,1.0,0.000
Qual é a porcentagem da população que pertence a populações indígenas na Floresta Amazônica?,A maior parte da população pertence a populações indígenas.,2.4,5.63172,0.92857,0.125,2.2,4.75438,0.88889,0.500
Quais são as principais proteções ambientais-relacionadas à Floresta Amazônica?,Muitas proteções ambientais e regiões protegidas,2.3,4.61384,1.0,0.167,1.16667,3.79304,1.0,0.000
Qual é o significado geográfico da palavra selva no contexto da Floresta Amazônica?,O termo selva refere-se à Floresta Amazônica,3.57143,5.48607,0.92308,0.500,1.42857,4.10211,1.0,0.400
Quantas mapas e representações visuais são associadas à Floresta Amazônica?,Muitas imagens e mapas,2.45455,4.82961,1.0,0.143,0.75,3.01273,1.0,0.000
Qual é a relação entre a Floresta Amazônica e o impacto ambiental?,A Floresta Amazônica é altamente biodiversa e占有 um grande estoque de carbono.,1.76923,5.32781,0.91667,0.167,1.92308,5.20226,1.0,0.333
O que é importante regarding a Floresta Amazônica em termos de biota selvagem?,A Floresta Amazônica tem uma gama estrema de espécies Selva amazônica.,2.07143,5.36491,1.0,0.286,2.08333,5.1549,0.90909,0.000
