Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Quais eram os principais motivos pelos quais os Huguenotes foram perseguidos?,Religiosos (protestantes) durante um período de intensa guerra religiosa na França.,2.0,5.30531,0.81818,0.000,2.28571,5.02467,1.0,0.286
Quem foi o monarca francês que assinou a Edicto de Nantes?,Luís XIV,1.83333,5.02467,1.0,0.286,0.5,1.85566,1.0,0.000
Qual foi a principal conseqüência do Edicto de Nantes?,O fim da perseguição religiosa e a tolerância para os protestantes na França.,1.8,4.61384,1.0,0.333,2.0,5.36491,1.0,0.500
Onde os Huguenotes encontraram refúgio após o revogação do Edicto de Nantes?,Países Baixos,2.30769,5.20226,1.0,0.125,0.5,1.85566,1.0,0.000
Qual foi a principal causa da Revogação do Edicto de Nantes?,A determinação de Luís XIV em estabelecer o catolicismo como religião oficial na França.,2.91667,5.02467,1.0,0.500,2.73333,5.51466,1.0,0.625
Quando ocorreu o Massacre dos Camisas Vermelhas?,15 de julho de 1572,2.0,4.10211,1.0,0.000,0.8,3.59796,0.8,0.333
Qual foi a organização política formada pelos Huguenotes após a Revogação do Edicto de Nantes?,A União das Cidades Huguenotes.,2.5,5.76639,0.93333,0.750,2.0,3.43523,1.0,0.000
Quais foram os principais países europeus que aceitaram refugiados Huguenotes após a Revogação?,Países Baixos,2.0,5.36491,1.0,0.000,0.5,1.85566,1.0,0.000
Qual foi o impacto da imigração dos Huguenotes na economia e na cultura de seus novos países de acolhida?,Os Huguenotes trouxeram consigo habilidades artesanais e técnicas agrícolas,3.05,6.32762,0.89474,0.273,1.44444,4.61384,1.0,0.000
Quais foram as principais indústrias onde os Huguenotes se destacaram após sua imigração?,Tecelagem,2.57143,5.36491,1.0,0.167,0.0,1.0,1.0,0.000
