Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é o nome da teoria que classifica problemas computacionais com base no uso de recursos?,teoria da complexidade computacional,1.94118,5.78178,1.0,0.444,1.5,3.01273,1.0,0.333
Qual é o objetivo principal da teoria da complexidade computacional?,classificar problemas computacionais de acordo com seu uso de recursos e explorar as relações entre essas classificações,2.36364,4.96484,0.9,0.667,1.52941,6.00792,0.94118,0.375
Que área de estudo é considerada uma subdisciplina da teoria da complexidade computacional?,análise de algoritmos,2.71429,5.48607,0.92308,0.375,0.66667,2.50045,1.0,0.500
Que campo da ciência da computação está fortemente relacionado à teoria da complexidade computacional?,matemática,3.0,5.76263,0.85714,0.444,0.0,1.0,1.0,1.000
Qual é o critério principal usado para classificar problemas computacionais?,uso de recursos,1.90909,4.82961,1.0,0.571,0.66667,2.50045,1.0,0.500
Qual é o termo usado para descrever a dificuldade inerente de resolver um problema computacional?,dificuldade inerente,2.0,5.65316,1.0,0.667,0.5,1.85566,1.0,0.500
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Qual é o nome da teoria que classifica problemas computacionais com base no uso de recursos?,teoria da complexidade computacional,1.94118,5.78178,1.0,0.444,1.5,3.01273,1.0,0.333
Qual é o objetivo principal da teoria da complexidade computacional?,classificar problemas computacionais de acordo com seu uso de recursos e explorar as relações entre essas classificações,2.36364,4.96484,0.9,0.667,1.52941,6.00792,0.94118,0.375
Que área de estudo é considerada uma subdisciplina da teoria da complexidade computacional?,análise de algoritmos,2.71429,5.48607,0.92308,0.375,0.66667,2.50045,1.0,0.500
Que campo da ciência da computação está fortemente relacionado à teoria da complexidade computacional?,matemática,3.0,5.76263,0.85714,0.444,0.0,1.0,1.0,1.000
Qual é o critério principal usado para classificar problemas computacionais?,uso de recursos,1.90909,4.82961,1.0,0.571,0.66667,2.50045,1.0,0.500
Qual é o termo usado para descrever a dificuldade inerente de resolver um problema computacional?,dificuldade inerente,2.0,5.65316,1.0,0.667,0.5,1.85566,1.0,0.500
