Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é a palavra holandesa para a floresta amazônica?,Amazoneregenwoud,1.8,4.75438,0.88889,0.400,0.0,1.0,1.0,0.000
Em que país a maior parte da floresta amazônica pode ser encontrada?,Brasil,2.53846,5.20226,1.0,0.750,0.0,1.0,1.0,0.000
A floresta amazônica representa quantas florestas tropicais no mundo total?,mais de metade,2.45455,4.82961,1.0,0.571,0.66667,2.50045,1.0,1.000
Quantos quilômetros quadrados de floresta tropical são cobertos na bacia do Amazonas?,5.500.000 km² (2.100.000 mi²),2.69231,5.20226,1.0,0.500,3.5,3.01273,1.0,0.000
Qual é a porcentagem que a Amazônia representa nas florestas tropicais do planeta?,Mais de metade das florestas tropicais remanescentes,2.28571,5.48607,0.92308,0.143,1.71429,4.10211,1.0,0.250
Quantas nações controlam esta região no total?,A região inclui território pertencente a 9 países,1.75,4.10211,1.0,0.750,1.125,4.51932,0.875,0.400
Qual nome também é usado para descrever a floresta amazônica em inglês?,Também conhecida em inglês como Amazônia ou Amazonia,1.92308,5.20226,1.0,0.750,1.5,4.37319,1.0,0.200
Quantas espécies de árvores podem ser encontradas na floresta amazônica?,Mais de 16.000 espécies de árvores,2.27273,4.82961,1.0,0.429,1.33333,3.95066,0.83333,0.000
Em qual região a maior parte da Floresta Amazônica está localizada?,Na região do bioma do Amazonas,2.58333,5.02467,1.0,0.429,2.5,3.95066,0.83333,0.333
Qual é o modelo de página wiki usado para representar a floresta amazônica?,Template:Infobox forest,2.14286,5.36491,1.0,0.625,1.0,2.50045,1.0,0.000
