Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é a principal função dos farmacêuticos?,otimizar o uso de medicamentos para os pacientes  ,1.75,4.10211,1.0,0.500,1.375,4.37319,1.0,0.250
Quais são as duas principais classificações da prática farmacêutica?,comunitária e institucional  ,1.8,4.61384,1.0,0.400,0.66667,2.50045,1.0,0.000
Qual termo é usado para designar farmácias nos Estados Unidos?,farmácia  ,2.09091,4.82961,1.0,0.286,0.0,1.0,1.0,1.000
De que origem etimológica vem o termo farmacêutico?,grega,1.88889,4.37319,1.0,0.400,0.0,1.0,1.0,0.000
Qual empresa é conhecida por oferecer serviços farmacêuticos?,Wegmans  ,1.88889,4.37319,1.0,0.333,0.0,1.0,1.0,0.000
Qual o papel dos farmacêuticos em ambientes clínicos?,revisar medicamentos e fornecer informações farmacêuticas  ,2.22222,4.37319,1.0,0.250,1.16667,3.79304,1.0,0.200
Qual revista está relacionada à farmácia?,Journal of Pharmacy Practice  ,1.71429,3.79304,1.0,0.500,1.5,3.01273,1.0,0.000
Qual é a tradução grega do termo farmácia?,pharmakon,2.33333,4.37319,1.0,0.600,0.0,1.0,1.0,0.000
Qual organização está associada à educação farmacêutica?,Canadian Pharmacists Association  ,1.75,4.10211,1.0,0.400,1.0,2.50045,1.0,0.000
Quais produtos são comuns nas farmácias?,medicamentos e itens de higiene pessoal  ,1.71429,3.79304,1.0,0.250,0.83333,3.79304,1.0,0.750
Qual é o significado da palavra apothecary em contextos históricos?,preparação de remédios e ervas medicinais,2.45455,4.82961,1.0,0.333,1.16667,3.79304,1.0,0.250
