Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual o período da pandemia da Morte Negra?,de 1346 a 1353.  ,2.77778,4.51932,0.875,0.250,1.4,3.01273,1.0,0.000
Qual a causa da Morte Negra?,Yersinia pestis.  ,2.0,3.79304,1.0,0.333,1.0,1.85566,1.0,0.000
Como a Morte Negra se espalhou pela Europa?,por navios genoveses.  ,2.0,4.37319,1.0,0.000,1.25,2.50045,1.0,0.000
Qual a origem da Morte Negra?,Ásia Central ou Oriental.  ,2.0,3.79304,1.0,0.333,1.6,3.01273,1.0,0.000
Quantas pessoas morreram na Morte Negra?,75 a 200 milhões.  ,1.85714,3.79304,1.0,0.000,1.4,3.01273,1.0,0.000
Qual a redução populacional na Europa?,30 a 60% da população.  ,2.0,3.79304,1.0,0.000,2.14286,3.79304,1.0,0.333
Quando a Morte Negra recomeçou?,século XIX.  ,1.66667,3.43523,1.0,0.000,1.0,1.85566,1.0,0.500
Qual a forma de transmissão secundária da praga?,contato pessoa a pessoa.  ,2.0,4.37319,1.0,0.500,1.6,3.17866,0.75,0.667
Qual o impacto da Morte Negra na Europa?,crises econômica e social.  ,2.77778,4.37319,1.0,0.000,1.4,3.01273,1.0,0.333
Onde foi descoberta uma onda de mortes na década de 1330?,Kyrgyzstan.,1.91667,5.1549,0.90909,0.429,0.5,1.0,1.0,0.000
