Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Qual é a definição da Gini coefficient?,A distribuição de riqueza em um país ou países devido ao tamanho do setor richer (o percentual dos Wealth) dos ricos.,2.0,4.10211,1.0,0.250,3.58333,6.40552,0.95238,0.500
O que define a wealth distribution?,O/how much does each person earns or spends compared to others in society. It's often represented as a graph that shows the cumulative share of income or wealth.,1.57143,3.79304,1.0,0.000,4.96825,6.98051,0.96552,0.172
How is economic inequality measured?,A Gini coefficient,2.0,3.43523,1.0,0.000,0.66667,2.50045,1.0,0.000
What causes economic inequality?,Factor of opportunity: Access to education and career opportunities can lead to higher earnings and better quality of life.,1.6,3.01273,1.0,0.000,6.47619,6.44608,0.84211,0.000
What about the top earners in the world?,The Rich and the Rest of Us discusses income inequality,3.33333,4.51932,0.875,0.000,4.5,4.96484,0.9,0.000
In what year was the Gini coefficient mentioned in the text?,2018,3.25,5.30531,0.81818,0.000,0.0,1.0,1.0,0.000
How does global wealth distribution look?,The Wealth Distribution graph shows that a smaller percentage of people earn a larger share of global wealth.,1.85714,3.79304,1.0,0.000,5.52632,6.35243,0.83333,0.222
What are the main causes of economic inequality globally?,Factor of opportunity,3.8,4.61384,1.0,0.000,1.0,2.50045,1.0,0.000
In what year was the World Bank used for wealth inequality analysis?,2016,4.0,5.20226,1.0,0.000,0.0,1.0,1.0,0.000
How does wealth inequality affect macroeconomic stability?,Wealth inequality reduces growth more than income inequality because it affects the fundamental factors that drive economic success—like infrastructure,2.875,4.10211,1.0,0.000,4.85714,6.21898,0.94737,0.105
What are some examples of wealth concentration in major cities?,The Wealth Inequality in Skid Row example shows that wealth is concentrated in specific neighborhoods like Skid Row,4.27273,4.82961,1.0,0.100,8.5,6.48832,0.77778,0.000
In what year was the Global Wealth Distribution graph presented?,2020,5.0,4.82961,1.0,0.000,0.0,1.0,1.0,0.000
How does inequality affect human development?,Economic inequality hinders growth because it reduces opportunities for mobility,2.42857,3.79304,1.0,0.000,3.7,4.82961,1.0,0.000
What are some examples of wealth disparity in different cities?,The Wealth Disparity in major cities like New York or Paris illustrate how people from different areas can have vastly different levels of wealth.,4.27273,4.82961,1.0,0.000,7.28,6.74206,0.91667,0.042
In what year was the Tenting in Los Angeles graph used to discuss wealth inequality?,2019,4.4375,5.76639,0.93333,0.000,0.0,1.0,1.0,0.000
How does income distribution change over time?,Income Inequality Adjusted Human Development Index shows that over time,2.875,4.10211,1.0,0.143,4.5,4.82961,1.0,0.100
