Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
De quão tempo a praga permaneceu?,até o século,1.85714,3.79304,1.0,0.250,0.66667,2.50045,1.0,1.000
Quantas epidemia na China matou?,30 a 60% da população total da Europa,2.5,3.43523,1.0,0.333,1.44444,4.75438,0.88889,0.600
O que significa uma doença ser enzoótica?,eralmente presente),2.125,4.10211,1.0,0.750,1.0,1.85566,1.0,1.000
Qual a idade das lápides que fazem referência à praga?,datadas de 1338 a 39,2.09091,4.82961,1.0,0.400,0.8,3.43523,1.0,0.000
De onde oscientistas pensam que todas as pragas se originaram?,China.,1.90909,4.82961,1.0,0.200,0.5,1.0,1.0,0.000
Quantas epidemia na China matou?,30 a 60% da população total da Europa,2.5,3.43523,1.0,0.333,1.44444,4.75438,0.88889,0.600
O que significa uma doença ser enzoótica?,eralmente presente),2.125,4.10211,1.0,0.750,1.0,1.85566,1.0,1.000
Qual a idade das lápides que fazem referência à praga?,datadas de 1338 a 39,2.09091,4.82961,1.0,0.400,0.8,3.43523,1.0,0.000
De onde oscientistas pensam que todas as pragas se originaram?,China.,1.90909,4.82961,1.0,0.200,0.5,1.0,1.0,0.000
Quantas epidemia na China matou?,30 a 60% da população total da Europa,2.5,3.43523,1.0,0.333,1.44444,4.75438,0.88889,0.600
O que significa uma doença ser enzoótica?,eralmente presente),2.125,4.10211,1.0,0.750,1.0,1.85566,1.0,1.000
Qual a idade das lápides que fazem referência à praga?,datadas de 1338 a 39,2.09091,4.82961,1.0,0.400,0.8,3.43523,1.0,0.000
De onde oscientistas pensam que todas as pragas se originaram?,China.,1.90909,4.82961,1.0,0.200,0.5,1.0,1.0,0.000
