Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual grupo étnico originou os normandos?,Nórdicos e Franco-Romanos,2.14286,3.79304,1.0,0.250,0.66667,2.50045,1.0,0.000
Quem fundou o Ducado de Normandia?,Rollo,1.57143,3.79304,1.0,0.250,0.0,1.0,1.0,0.000
Qual foi o impacto da conquista normanda na Inglaterra?,Estabelecimento da dinastia Plantageneta,2.7,4.61384,1.0,0.200,1.5,3.01273,1.0,0.000
Qual a principal religião dos normandos?,Cristianismo,1.71429,3.79304,1.0,0.667,0.0,1.0,1.0,0.000
Em que ano ocorreu a Batalha de Hastings?,1066,1.88889,4.37319,1.0,0.400,0.0,1.0,1.0,0.000
Qual a língua original falada pelos normandos?,Old Norman,1.875,4.10211,1.0,0.750,0.5,1.85566,1.0,0.000
Qual o significado da palavra Norman?,Viking,2.0,3.79304,1.0,0.667,0.0,1.0,1.0,0.000
Qual a importância do Tratado de Saint-Clair-sur-Epte?,Fundação do Ducado de Normandia,1.75,4.10211,1.0,0.500,1.4,3.43523,1.0,0.250
Qual o legado dos normandos na Sicília?,Fundação do Reino de Sicília,2.375,4.10211,1.0,0.000,1.4,3.43523,1.0,0.250
Qual a relação dos normandos com a Reconquista Ibérica?,Contribuições militares e culturais,2.2,4.75438,0.88889,0.250,1.0,3.01273,1.0,0.000
