Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual a origem do nome Ctenophora em grego?,κτείς kteis 'pente' e φέρω pherō 'portador',2.55556,4.37319,1.0,0.750,1.72727,4.10211,1.0,0.333
Quais são as principais subdivisões do filo Ctenophora?,Tentaculata,2.0,4.37319,1.0,0.200,0.0,1.0,1.0,0.000
Em qual período geológico o Ctenophora aparece no registro fóssil?,Cambriano,2.36364,4.82961,1.0,0.500,0.0,1.0,1.0,0.000
Qual o autor que descreveu formalmente o filo Ctenophora?,Eschscholtz,1.7,4.75438,0.88889,0.200,0.0,1.0,1.0,0.000
O que caracteriza a locomoção dos Ctenophora?,Pentes formados por grupos de cílios,2.125,4.10211,1.0,0.333,0.83333,3.79304,1.0,0.000
Quais são os habitats naturais dos Ctenophora?,Águas oceânicas e estuarinas,1.75,4.10211,1.0,0.250,1.0,3.01273,1.0,0.000
Qual a espécie tipo do filo Ctenophora?,Mnemiopsis leidyi,2.375,4.10211,1.0,0.500,0.5,1.85566,1.0,0.000
O que distingue os Ctenophora das medusas?,Convergência evolutiva,2.125,4.10211,1.0,0.000,0.5,1.85566,1.0,0.000
Quais são os nomes comuns dos Ctenophora em português?,Carambolas-do-mar ou águas-vivas-de-pente,2.3,4.61384,1.0,0.400,0.66667,2.50045,1.0,0.000
Os Ctenophora são bioluminescentes?,Sim,1.6,3.01273,1.0,0.333,0.0,1.0,1.0,0.000
