Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual empresa foi fundada em 1986?,British Satellite Broadcasting,1.71429,3.79304,1.0,0.250,1.0,2.50045,1.0,0.000
Em que ano a BSB começou a transmitir?,1990,2.0,4.51932,0.875,0.500,0.0,1.0,1.0,0.000
Com qual empresa a BSB se fundiu?,Sky Television plc,2.0,4.10211,1.0,0.333,1.0,2.50045,1.0,0.000
Onde a sede da BSB estava localizada?,London,2.125,4.10211,1.0,0.200,0.0,1.0,1.0,0.000
Qual o nome da empresa resultante da fusão?,British Sky Broadcasting,2.77778,4.51932,0.875,0.500,1.0,2.50045,1.0,0.000
Qual o tipo de serviço que a BSB oferecia?,Direct broadcast satellite television,2.2,4.61384,1.0,0.500,1.5,3.01273,1.0,0.000
Em que ano a BSB foi desativada?,1990,2.0,4.10211,1.0,0.250,0.0,1.0,1.0,0.000
Qual a empresa que produziu o filme Hardware? ,British Satellite Broadcasting,1.66667,4.37319,1.0,0.500,1.0,2.50045,1.0,0.000
Qual o nome da empresa que possuía o canal The Power Station? ,British Satellite Broadcasting,2.07692,5.32781,0.91667,0.429,1.0,2.50045,1.0,0.000
Qual o nome da empresa que possuía o canal Galaxy? ,British Satellite Broadcasting,2.0,4.96484,0.9,0.600,1.0,2.50045,1.0,0.000
Qual o nome da empresa que possuía o canal The Movie Channel? ,British Satellite Broadcasting,2.07692,5.32781,0.91667,0.429,1.0,2.50045,1.0,0.000
