Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é a definição de desobediência civil?,Recusa deliberada de leis por um cidadão,1.625,4.10211,1.0,0.500,0.85714,4.10211,1.0,0.250
Desobediência civil precisa ser sempre não violenta?,Sim,1.875,4.10211,1.0,0.857,0.0,1.0,1.0,0.000
Quem popularizou o termo desobediência civil nos EUA?,Henry David Thoreau,2.22222,4.37319,1.0,0.400,1.0,2.50045,1.0,0.000
Qual movimento na América do Norte no século XIX foi influenciado pela desobediência civil?,Movimento pelo sufrágio feminino,4.2,5.51466,1.0,0.400,1.5,3.01273,1.0,0.333
Onde Saad Zaghloul aplicou a desobediência civil?,Egito contra ocupação britânica,2.0,4.10211,1.0,0.167,0.75,3.01273,1.0,0.333
Quem utilizou a desobediência civil na luta pela independência da Índia?,Mahatma Gandhi,2.58333,5.02467,1.0,0.500,0.5,1.85566,1.0,0.000
Qual movimento nos EUA dos anos 1960 incluiu aspectos de desobediência civil?,Movimento pelos direitos civis,4.0,5.20226,1.0,0.250,0.75,3.01273,1.0,0.000
Como Martin Luther King Jr. via a desobediência civil em relação à lei?,Mostrava respeito profundo pela lei,2.35714,5.36491,1.0,0.375,1.4,3.43523,1.0,0.750
James Bevel também participou de quais protestos na década de 1960?,Protestos dos direitos civis,2.33333,5.1549,0.90909,0.286,0.75,3.01273,1.0,0.000
Por que alguém aceitaria punições por desobediência civil?,Para conscientizar sobre injustiças legais,2.0,4.51932,0.875,0.250,0.8,3.43523,1.0,0.000
