Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é a fundação da Universidade de Chicago?,Ocorreu em 1890.,1.77778,4.37319,1.0,0.200,1.25,2.50045,1.0,0.000
Quantos campi a Universidade de Chicago possui?,A universidade possui dois principais campi,1.875,4.10211,1.0,0.200,1.0,3.79304,1.0,0.250
Qual é o nome do presidente da Universidade de Chicago em 2021?,Robert J. Zimmer era o presidente até junho de 2021,2.61538,5.20226,1.0,0.429,1.2,4.82961,1.0,0.429
Qual é a proporção de graduação entre homens e mulheres na Universidade de Chicago?,Em 2020,2.0,5.63172,0.92857,0.250,0.5,1.85566,1.0,0.000
Quantos membros há no corpo docente da Universidade de Chicago?,A universidade tinha cerca de 1.630 professores e ensino médio em tempo integral em 2020-2021.,2.18182,4.82961,1.0,0.429,2.5,5.76639,0.93333,0.500
Qual é o sistema de propriedade da Universidade de Chicago?,A universidade é uma instituição privada e não pertence a nenhum governo ou igreja específica.,1.81818,4.96484,0.9,0.500,2.375,5.76639,0.93333,0.778
Quantos alunos estavam matriculados na Universidade de Chicago em 2019-2020?,Cerca de 15.708 estudantes estavam matriculados,1.81818,4.82961,1.0,0.143,1.83333,3.79304,1.0,0.000
Qual é o tamanho da biblioteca da Universidade de Chicago?,A biblioteca Regenstein tem aproximadamente 12 milhões de volumes físicos,2.54545,4.96484,0.9,0.500,1.1,4.82961,1.0,0.143
Qual é o número de programas de graduação oferecidos pela Universidade de Chicago?,A universidade oferece aproximadamente 97 programas de graduação em 13 escolas diferentes.,2.28571,5.62279,0.84615,0.250,2.07692,5.20226,1.0,0.143
O que é o nome do time de futebol da Universidade de Chicago?,Os Maroons são o nome dado aos times esportivos da universidade,2.42857,5.62279,0.84615,0.571,1.63636,5.02467,1.0,0.714
