Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é a origem da palavra Geologia,do grego terra e estudo,1.28571,4.10211,1.0,0.500,1.4,3.43523,1.0,1.000
Geologia estuda o que além da Terra,outros objetos astronômicos,0.85714,4.10211,1.0,0.000,0.66667,2.50045,1.0,0.000
Quais ciências se sobrepõem à Geologia,hidrologia e ciências da Terra,1.0,3.79304,1.0,0.000,1.0,3.43523,1.0,0.000
O que a Geologia ajuda a determinar sobre as rochas,idades relativas e absolutas,1.0,4.96484,0.9,0.500,0.75,3.01273,1.0,0.000
Qual evidência a Geologia fornece,tectônica de placas e evolução da vida,0.8,3.43523,1.0,0.000,1.28571,4.10211,1.0,0.500
O que os geólogos usam para entender a Terra,trabalho de campo e análise química,1.22222,4.61384,1.0,1.000,1.16667,3.79304,1.0,1.000
Para que a Geologia é importante na prática,exploração de recursos e avaliação de riscos,1.125,4.37319,1.0,0.500,1.14286,4.25402,0.85714,0.500
Qual disciplina acadêmica é central à Geologia,engenharia geológica,1.28571,4.10211,1.0,0.400,0.5,1.85566,1.0,0.000
O que a Geologia pode revelar sobre o passado,histórias das rochas e clima,1.0,4.75438,0.88889,0.750,1.4,3.43523,1.0,0.333
Quais corpos planetários os geólogos estudam,planetas terrestres e sólidos,1.0,3.79304,1.0,0.000,1.0,3.01273,1.0,0.000
