Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O que é imperialism?,Extensão de poder e domínio,1.4,3.01273,1.0,0.000,0.8,3.43523,1.0,1.000
Como o imperialism pode ser exercido?,Por meio de aquisição territorial,1.71429,3.79304,1.0,0.500,0.8,3.43523,1.0,1.667
Que tipo de poder o imperialism pode usar?,Poder econômico e militar,2.11111,4.37319,1.0,0.800,0.75,3.01273,1.0,0.667
Existe outro tipo de poder usado no imperialism?,Poder cultural e diplomático,1.88889,4.37319,1.0,0.800,1.0,3.01273,1.0,0.333
O que é hard power?,Poder econômico e militar,1.5,3.43523,1.0,0.000,0.75,3.01273,1.0,0.667
O que é soft power?,Poder cultural e diplomático,1.5,3.43523,1.0,0.000,1.0,3.01273,1.0,0.333
Imperialism está relacionado ao colonialismo?,Sim,1.5,3.43523,1.0,0.000,0.0,1.0,1.0,0.000
O imperialismo é o mesmo que colonialismo?,Não,1.75,4.25402,0.85714,0.000,0.0,1.0,1.0,0.000
A que se aplica o conceito de imperialismo?,A outras formas de expansão,1.66667,4.37319,1.0,0.333,0.8,3.43523,1.0,0.000
Para quais governos pode se aplicar o imperialismo?,Para muitas formas de governo,2.11111,4.37319,1.0,0.250,0.8,3.43523,1.0,0.500
