Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
1. Onde está localizado o campus principal da Universidade de Chicago? , No bairro de Hyde Park.,1.15909,5.02467,1.0,0.222,1.83333,3.43523,1.0,0.333
2. Qual é o nome da escola de direito da universidade? , Escola de Direito.,1.20455,5.1549,0.90909,1.000,1.25,2.50045,1.0,0.000
3. Quantos laureados Nobel estão associados à universidade? , 97.,1.3125,4.37319,1.0,0.143,0.5,1.0,1.0,0.000
4. Qual é o nome da primeira reação nuclear autossustentável? , Chicago Pile-1.,1.5,4.82961,1.0,0.429,1.0,1.85566,1.0,0.000
5. Qual é a maior editora universitária dos EUA? , Universidade de Chicago Press.,1.25,4.61384,1.0,0.167,1.4,3.01273,1.0,0.250
6. Qual é o nome da escola que se dedica ao trabalho social? , Escola Crown Family de Trabalho Social,1.36538,5.36491,1.0,0.571,2.5,3.79304,1.0,0.167
7. Quantas escolas profissionais a universidade possui? , Oito.,1.25,4.10211,1.0,0.200,0.5,1.0,1.0,0.000
8. Qual é o nome do laboratório onde ocorreu a primeira reação nuclear? , Laboratório Metálico.,1.28846,5.36491,1.0,0.500,1.0,1.85566,1.0,0.000
9. Em qual campo a Universidade de Chicago é conhecida na economia? , Escolas de Chicago.,1.33333,5.20226,1.0,0.375,1.25,2.50045,1.0,0.000
10. Qual é o nome da escola que oferece educação contínua? , Escola Graham de Estudos Liberais e Profissionais Contínuos.,1.38636,5.02467,1.0,0.429,1.77778,4.37319,1.0,0.143
1. Onde está localizado o campus principal da Universidade de Chicago?,No bairro de Hyde Park.,1.15909,5.02467,1.0,0.222,1.83333,3.43523,1.0,0.333
2. Qual é o nome da escola de direito da universidade?,Escola de Direito.,1.20455,5.1549,0.90909,1.000,1.25,2.50045,1.0,0.000
3. Quantos laureados Nobel estão associados à universidade?,97.,1.3125,4.37319,1.0,0.143,0.5,1.0,1.0,0.000
4. Qual é o nome da primeira reação nuclear autossustentável?,Chicago Pile-1.,1.5,4.82961,1.0,0.429,1.0,1.85566,1.0,0.000
5. Qual é a maior editora universitária dos EUA?,Universidade de Chicago Press.,1.25,4.61384,1.0,0.167,1.4,3.01273,1.0,0.250
6. Qual é o nome da escola que se dedica ao trabalho social?,Escola Crown Family de Trabalho Social,1.36538,5.36491,1.0,0.571,2.5,3.79304,1.0,0.167
7. Quantas escolas profissionais a universidade possui?,Oito.,1.25,4.10211,1.0,0.200,0.5,1.0,1.0,0.000
8. Qual é o nome do laboratório onde ocorreu a primeira reação nuclear?,Laboratório Metallúrgico.,1.28846,5.36491,1.0,0.500,1.0,1.85566,1.0,0.000
9. Em qual campo a Universidade de Chicago é conhecida na economia?,Escolas de Chicago.,1.33333,5.20226,1.0,0.375,1.25,2.50045,1.0,0.000
10. Qual é o nome da escola que oferece educação contínua?,Escola Graham de Estudos Liberais e Profissionais Contínuos.,1.38636,5.02467,1.0,0.429,1.77778,4.37319,1.0,0.143
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Onde está localizado o campus principal da Universidade de Chicago?,No bairro de Hyde Park,1.81818,4.82961,1.0,0.250,1.4,3.43523,1.0,0.333
Qual é o nome da escola de direito da universidade?,Escola de Direito,1.90909,4.96484,0.9,1.200,0.66667,2.50045,1.0,0.333
Quantos laureados Nobel estão associados à universidade?,97,2.125,4.10211,1.0,0.167,0.0,1.0,1.0,0.000
Qual é o nome da primeira reação nuclear autossustentável?,Chicago Pile-1,2.5,4.61384,1.0,0.500,0.5,1.85566,1.0,0.000
Qual é a maior editora universitária dos EUA?,Universidade de Chicago Press,2.0,4.37319,1.0,0.200,0.75,3.01273,1.0,0.250
Qual é o nome da escola que se dedica ao trabalho social?,Escola Crown Family de Trabalho Social,2.23077,5.20226,1.0,0.667,2.5,3.79304,1.0,0.167
Quantas escolas profissionais a universidade possui?,Oito,2.0,3.79304,1.0,0.250,0.0,1.0,1.0,0.000
Qual é o nome do laboratório onde ocorreu a primeira reação nuclear?,Laboratório Metallúrgico,2.07692,5.20226,1.0,0.571,0.5,1.85566,1.0,0.000
Em qual campo a Universidade de Chicago é conhecida na economia?,Escolas de Chicago,2.16667,5.02467,1.0,0.429,0.66667,2.50045,1.0,0.000
Qual é o nome da escola que oferece educação contínua?,Escola Graham de Estudos Liberais e Profissionais Contínuos,2.27273,4.82961,1.0,0.500,1.0,4.37319,1.0,0.143
