Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Vou começar analisando os requisitos do usuário para geração de 10 pares pergunta,resposta no formato CSV baseado no contexto fornecido sobre Imperialism.,2.15385,5.36491,1.0,0.500,3.63636,4.96484,0.9,0.286
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Imperialismo é a políticas ou prática de estender potência e dominio?,usando forças-economicas ou políticas-directas.,1.75,5.02467,1.0,0.143,1.4,3.01273,1.0,0.000
O imperialismo é relacionado ao colônialismo?,Sim,1.71429,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
Qual language é amplamente utilizado para representar os modelos Template:Authoritarian types of rule no Imperialismo?,Português.,2.61111,5.78178,1.0,0.083,0.5,1.0,1.0,0.000
Qual é o exemplo principal do帝国ismo em times em 1914?,A Austro-Hungary.,1.81818,4.96484,0.9,0.333,1.0,1.85566,1.0,0.000
Qual é a origem da ideologia Imperialism na Canada?,O Party.,2.7,4.61384,1.0,0.167,1.0,1.85566,1.0,0.000
Qual é o efeito do帝国ismo sobre as relações internacionais?,Distribuição de força militar.,1.8,4.61384,1.0,0.200,1.4,3.01273,1.0,0.667
Quais são os exemplos de imperialismo recentes?,O Japanese Empire.,1.625,4.10211,1.0,0.250,1.5,2.50045,1.0,0.000
Qual é a natureza do_império imperial em 1940?, Italian.,1.88889,4.37319,1.0,0.200,0.5,1.0,1.0,0.000
Qual é o exemplo de imperialismo em Asia em 1960?,O Soviet Union.,1.72727,4.96484,0.9,0.200,1.5,2.50045,1.0,0.000
Quais são os motivos por trás da expansão do帝国ismo em Africa Colonial?,A dominance/economic control.,1.84615,5.20226,1.0,0.167,1.5,2.50045,1.0,0.000
