Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é o órgão legislativo nacional da Escócia?,Scottish Parliament,1.77778,4.37319,1.0,0.600,0.5,1.85566,1.0,0.000
Quantos deputados compõem o Scottish Parliament?,129,1.71429,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
Como são conhecidos os membros do Scottish Parliament?,MSPs (Members of the Scottish Parliament),2.0,4.37319,1.0,0.200,3.5,3.79304,1.0,0.000
Quais são as duas formas de eleição utilizadas no sistema de representação proporcional mista para o Scottish Parliament?,individualmente por distritos geográficos e proporcionalmente entre regiões,2.26316,6.11685,0.94444,0.400,1.0,4.37319,1.0,0.000
Qual foi a data da última eleição geral para o Scottish Parliament?,5 de Maio de 2016,1.84615,5.20226,1.0,0.571,0.8,3.59796,0.8,0.000
Quem é o atual tipo de líder do Scottish Parliament conhecido como Presiding Officer?,Alison Johnstone,2.33333,5.51466,1.0,0.444,0.5,1.85566,1.0,0.000
O que define as competências do Scottish Parliament?,a Lei de Devolução da Escócia de 1998,2.0,4.37319,1.0,0.000,1.25,4.51932,0.875,0.167
Qual é a cor de fundo usada pelo Scottish Parliament em seu site e materiais oficiais?,#500791,2.58824,5.78178,1.0,0.444,0.5,1.85566,1.0,0.000
Quem responde ao First Minister of Scotland no Scottish Parliament?,Scottish Parliament,3.18182,4.82961,1.0,0.000,0.5,1.85566,1.0,0.000
Onde está localizado o Scottish Parliament?,Holyrood,1.57143,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
