Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual o filo ao qual os ctênforos pertencem?,Ctenophora,1.88889,4.51932,0.875,0.000,0.0,1.0,1.0,0.000
Como os ctênforos são frequentemente chamados devido à sua aparência?,Águas-vivas,1.81818,4.82961,1.0,0.400,0.0,1.0,1.0,0.000
Qual a principal característica distintiva dos ctênforos em relação às medusas?,Possuem cílios em seus tentáculos,2.5,5.02467,1.0,0.400,1.0,3.43523,1.0,0.000
Qual a função dos combos (placas de cílios) nos ctênforos?,Locomoção,2.76923,4.82961,1.0,0.200,0.0,1.0,1.0,0.000
Onde os ctênforos são geralmente encontrados?,Oceanos,1.71429,3.79304,1.0,0.400,0.0,1.0,1.0,0.000
Qual a forma de alimentação dos ctênforos?,Predatória,1.75,4.10211,1.0,0.667,0.0,1.0,1.0,0.000
Qual a estrutura que auxilia na digestão dos ctênforos?,Gâtera,2.0,4.61384,1.0,0.500,0.0,1.0,1.0,0.000
Qual a característica reprodutiva dos ctênforos que permite a formação de um estágio larval chamado plânula?,Reprodução sexuada,2.94118,5.89142,0.9375,0.444,0.5,1.85566,1.0,0.000
Qual a principal diferença entre os ctênforos e as medusas em relação à simetria corporal?,Ctenophora exibem simetria birradical,1.9375,5.65316,1.0,0.333,1.5,3.01273,1.0,0.000
Qual a importância ecológica dos ctênforos nos ecossistemas marinhos?,São importantes predadores e contribuem para a cadeia alimentar,3.2,4.61384,1.0,0.200,1.11111,4.61384,1.0,0.333
