Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual o conceito original de desobediência civil e quem o formulou?,Henry David Thoreau,2.58333,5.1549,0.90909,0.800,1.0,2.50045,1.0,0.000
Quais os elementos característicos da desobediência civil?,É uma forma de protesto político pacífico,2.0,4.10211,1.0,0.250,1.0,4.10211,1.0,0.400
Quais os exemplos de figuras históricas que utilizaram a desobediência civil?,Mahatma Gandhi e Martin Luther King,1.83333,5.02467,1.0,0.167,1.16667,3.79304,1.0,0.000
Em que contexto a desobediência civil pode ser considerada legítima?,Quando um governo não satisfaz as exigências de sua população,2.09091,4.82961,1.0,0.429,1.1,4.82961,1.0,0.800
Quais os tipos de eventos que utilizam a desobediência civil?,Protestos,1.72727,4.82961,1.0,0.200,0.0,1.0,1.0,0.000
Quais as categorias de eventos que a desobediência civil se encaixa?,Ativismo por tipo,2.25,5.02467,1.0,0.200,0.66667,2.50045,1.0,0.500
Qual o propósito da Ruckus Society?,Produzir desobediência civil,1.71429,3.79304,1.0,0.333,0.66667,2.50045,1.0,0.333
Quais os temas abordados na página da Wikipedia sobre desobediência civil?,Ativismo por tipo,3.0,5.02467,1.0,0.333,0.66667,2.50045,1.0,0.500
Qual o papel da desobediência civil no contexto do movimento pelos direitos civis nos Estados Unidos?,O fim da segregação racial,3.82353,5.78178,1.0,0.333,1.0,3.43523,1.0,0.333
Qual a relação entre a desobediência civil e a filosofia de Henry David Thoreau?,Ele formulou o conceito original,2.2,5.76263,0.85714,0.429,0.8,3.43523,1.0,1.000
