Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é a definição de Islamismo?,Uma ideologia política que busca reviver práticas islâmicas autênticas.,1.57143,3.79304,1.0,0.333,2.1,4.61384,1.0,0.286
Islamistas podem adotar qual tipo de estratégia para islamizar a sociedade?,Revolutionária ou reformista,2.5,5.02467,1.0,0.429,0.66667,2.50045,1.0,0.000
O que alguns analistas descrevem o Islamismo como sendo?,Forma de política de identidade,2.4,4.75438,0.88889,0.400,0.8,3.59796,0.8,0.667
Quais são algumas das figuras centrais do Islã nos anos 1900?,Rashid Rida,3.5,5.02467,1.0,0.167,0.5,1.85566,1.0,0.000
Qual é a visão dos movimentos islamistas sobre a política no Oriente Médio?,Alteraram mais que qualquer tendência desde a independência,2.42857,5.48607,0.92308,0.286,1.125,4.37319,1.0,0.750
O que alguns islamistas preferem ser chamados?,Movimento Islâmico,1.75,4.10211,1.0,0.500,0.5,1.85566,1.0,0.000
Quais são os objetivos principais de muitos movimentos islamistas?,Implantação da sharia e unidade islâmica política,1.8,4.61384,1.0,0.200,1.28571,4.10211,1.0,0.400
Qual é uma característica importante dos movimentos islamistas após a Primavera Árabe?,Involução em políticas democráticas ou extremismo,2.23077,5.20226,1.0,0.286,0.83333,3.79304,1.0,0.000
Islamismo pode ser entendido como um desejo de remover influências ocidentais onde?,No mundo muçulmano,2.38462,5.20226,1.0,0.500,1.0,2.50045,1.0,1.000
Qual termo preferem alguns autores para se referir ao Islamismo?,Ativismo Islâmico,2.18182,4.82961,1.0,0.400,0.5,1.85566,1.0,0.000
