Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Jacksonville,O city of Jacksonville and Duval County is the most populous in Florida,0.0,1.0,1.0,0.000,3.23077,5.36491,1.0,0.000
1.345.596 pop,População da cidade de Jacksonville em 2010,0.5,1.85566,1.0,0.000,0.85714,4.10211,1.0,0.250
12ª ranking,Ranking de Jacksonville nos Estados Unidos,0.5,1.85566,1.0,0.000,1.0,3.79304,1.0,0.000
Duval,Resolva o problema do fundo que o Duval county está estabelecida emJacksonville,0.0,1.0,1.0,0.000,1.5,5.32781,0.91667,0.375
1791 Founded,Ano de Founded da confederação francesa na cidade de Jacksonville,0.5,1.85566,1.0,0.000,1.5,4.96484,0.9,0.167
South Carolina,Que rió está adjacentes ao local do cidades de Florida e Georgia,0.5,1.85566,1.0,0.000,1.91667,5.20226,1.0,0.375
528 miles,Distance between Jacksonville and Miami,0.5,1.85566,1.0,0.000,2.0,3.43523,1.0,0.000
1.345.596 pop,População da cidade de Jacksonville em 2010,0.5,1.85566,1.0,0.000,0.85714,4.10211,1.0,0.250
1968 Founded,Ano de Founded da confederação francesa no-State,0.5,1.85566,1.0,0.000,1.71429,4.10211,1.0,0.000
North Florida Ospreys,Que condado está estabelecido emJacksonville,1.0,2.50045,1.0,0.000,1.0,3.43523,1.0,0.000
South Carolina Seminolees,Que escuro está localizado emJacksonville,1.0,2.50045,1.0,0.000,1.0,3.43523,1.0,0.250
2014–15 Ospreys men's basketball team,Chamante do osprey no annual 2014-15,1.22222,3.79304,1.0,0.200,2.5,3.79304,1.0,0.000
3.000 pop,População da cidade de Jacksonville em 2019,0.5,1.85566,1.0,0.000,0.85714,4.10211,1.0,0.250
2010 population,População da cidade de Jacksonville em 2010,0.5,1.85566,1.0,0.000,0.85714,4.10211,1.0,0.250
2014–15 Ospreys women's basketball team,Chamante do osprey no annual 2014-15,1.22222,3.79304,1.0,0.167,2.5,3.79304,1.0,0.000
