Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual foi o líder que fundou o estado dos Normandos? , Rollon,1.81818,4.96484,0.9,0.400,0.0,1.0,1.0,0.000
Qual foi o título de Pepino I? , Duque de Aquitânia,1.625,4.10211,1.0,0.250,0.66667,2.50045,1.0,0.333
Qual foi a contribuição de Ganelão para os normandos? , Consolidou o poder dos normandos e estabeleceu a monarquia franca,1.7,4.61384,1.0,0.000,1.3,4.82961,1.0,0.500
Como Carlos Magno relacionou-se com os normandos? , Ele tentou conquistar os normandos,2.125,4.10211,1.0,0.000,0.8,3.43523,1.0,0.333
Em que ano ocorreu a batalha de Fontenoy? , 841,1.88889,4.37319,1.0,0.500,0.0,1.0,1.0,0.000
Quem venceu a batalha de Fontenoy? , Ganelão,1.57143,3.79304,1.0,0.333,0.0,1.0,1.0,0.000
Qual século os normandos conquistaram a Normandia? , Século X,1.875,4.10211,1.0,0.250,0.5,1.85566,1.0,0.000
Qual foi o centro político e militar dos normandos no período medieval? , O ducado de Normandia,2.69231,5.20226,1.0,0.571,0.75,3.01273,1.0,0.000
Quem foi a figura ancestral da linhagem real normanda? , Rollon,2.3,4.61384,1.0,0.500,0.0,1.0,1.0,0.000
Qual é o contexto que abrange os Normandos e sua história? , Normandos,2.33333,5.02467,1.0,0.200,0.0,1.0,1.0,0.000
