Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Sustainable Practices in Amazon Rainforest Products,Products made using eco-friendly materials like recycled wood and plant-based ingredients contribute to reducing carbon emissions and promoting a greener environment.,2.5,3.79304,1.0,0.000,8.04545,6.40552,0.95238,0.000
Water Bottle Design Features,Water bottles designed with eco-friendly materials such as biodegradable plastics and organic cotton provide long-lasting support for outdoor activities while minimizing environmental impact.,1.5,3.01273,1.0,0.000,4.16667,6.48214,1.0,0.045
Eco-Friendly Accessory Sets,Accessories in set collections often feature items like reusable bags,1.0,2.50045,1.0,0.000,4.5,4.82961,1.0,0.000
Impact of Rainforest Products on the Environment,Products sold in Amazon rainforest regions are known to contribute to biodiversity conservation by supporting local ecosystems and reducing deforestation efforts.,3.0,4.10211,1.0,0.000,6.45455,6.40552,0.95238,0.048
Green Living Products,Products promoting eco-friendly living styles such as biodegradable products and organic food offerings support sustainability goals while enhancing well-being.,1.0,2.50045,1.0,0.000,5.1,6.21898,0.94737,0.000
Water Conservation Tools,Water-saving devices sold online or in Amazon rainforest products help users conserve water resources,1.0,2.50045,1.0,0.000,5.64286,5.51466,1.0,0.000
Eco-Biodiversity Books,Books on topics related to Amazon rainforest ecosystems provide insights into conservation efforts and sustainable practices that protect biodiversity.,0.5,1.85566,1.0,0.000,8.65,6.11885,1.0,0.000
Sustainable Transportation Solutions,Transportation tools and vehicles designed with eco-friendly materials reduce carbon emissions and promote a greener lifestyle while improving air quality.,1.0,2.50045,1.0,0.000,5.47619,6.31501,0.95,0.200
Recycling and Environmental Impact Tools,Items sold in Amazon rainforest sections often include recycling products or tools to help users minimize their environmental footprint.,2.0,3.43523,1.0,0.000,8.65,6.11885,1.0,0.000
