Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Pergunta_1, resposta_1,0.0,1.0,1.0,0.000,0.0,1.0,1.0,0.000
Como é descrito o sistema imunitário neste contexto?, Protege o organismo contra doenças.,2.0,4.37319,1.0,0.167,1.5,3.43523,1.0,0.333
Pergunta_2, resposta_2,0.0,1.0,1.0,0.000,0.0,1.0,1.0,0.000
Quem cunhou o termo sistema imunitário?, Ilya Ilyich Mechnikov.,1.71429,3.79304,1.0,0.500,1.25,2.50045,1.0,0.000
Pergunta_3, resposta_3,0.0,1.0,1.0,0.000,0.0,1.0,1.0,0.000
Qual é uma característica importante do sistema imunitário?, Pode reconhecer e neutralizar uma enorme variedade de agentes,1.88889,4.37319,1.0,0.600,0.88889,4.61384,1.0,0.500
Pergunta_4, resposta_4,0.0,1.0,1.0,0.000,0.0,1.0,1.0,0.000
Que mecanismo do sistema imunitário desenvolveu vertebrados mandibulares?, Capacidade de adaptar-se para reconhecer agente patogénico específico e criar memória imunológica.,4.0,4.37319,1.0,0.500,2.15385,5.20226,1.0,0.444
Pergunta_5, resposta_5,0.0,1.0,1.0,0.000,0.0,1.0,1.0,0.000
Pergunta_6, resposta_6,0.0,1.0,1.0,0.000,0.0,1.0,1.0,0.000
Qual é o papel da imunidade adquirida no sistema imunitário?, O organismo cria memória imunológica após uma primeira ressonância a um agente específico.,2.18182,4.82961,1.0,0.333,1.85714,5.36491,1.0,0.375
Pergunta_7, resposta_7,0.0,1.0,1.0,0.000,0.0,1.0,1.0,0.000
Que tipo de doença pode ocorrer quando há transtornos do sistema imunitário?, Doenças autoimunes,2.30769,5.20226,1.0,0.500,0.5,1.85566,1.0,0.000
Pergunta_8, resposta_8,0.0,1.0,1.0,0.000,0.0,1.0,1.0,0.000
Quem estuda todos os aspectos do sistema imunitário?, A área científica da imunologia.,2.11111,4.37319,1.0,0.250,1.83333,3.43523,1.0,0.333
Pergunta_9, resposta_9,0.0,1.0,1.0,0.000,0.0,1.0,1.0,0.000
Qual é uma função dos mastócitos no sistema imunitário?, Reconhecer e neutralizar agentes patogénicos.,2.7,4.61384,1.0,0.400,1.66667,3.43523,1.0,0.000
Pergunta_10, resposta_10,0.0,1.0,1.0,0.000,0.0,1.0,1.0,0.000
