Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
O inventor do motor atmosférico foi,Thomas Newcomen,2.0,3.79304,1.0,0.750,0.5,1.85566,1.0,0.000
Quem introduziu o governador para controlar a velocidade dos motores a vapor?,Boulton e Watt,2.53846,5.32781,0.91667,0.667,0.66667,2.50045,1.0,0.000
Qual é a fonte de energia utilizada no motor a vapor?,Água aquecida,2.66667,5.1549,0.90909,0.667,0.5,1.85566,1.0,0.000
Que tipo de combustão caracteriza os motores a vapor?,Combustão externa,2.2,4.61384,1.0,0.600,0.5,1.85566,1.0,0.000
Qual foi o primeiro motor que obteve sucesso comercial?,Motor atmosférico,1.7,4.61384,1.0,0.833,0.5,1.85566,1.0,0.500
Qual embarcação está associada ao motor a vapor?,USS Montclair (ID-3497),2.33333,4.37319,1.0,0.400,2.0,2.50045,1.0,0.000
O que é explorado pelo motor a vapor para gerar trabalho?,Pressão do vapor,2.08333,5.02467,1.0,0.667,1.0,2.50045,1.0,0.500
Qual tópico principal aborda os motores a vapor no wikivoyage?,Steam engine,2.18182,4.82961,1.0,0.333,0.5,1.85566,1.0,0.000
Que modelo de página wiki é usado para蒸汽机?,Template:Convert,2.11111,4.37319,1.0,0.500,1.0,1.85566,1.0,0.000
Qual tipo de energia foi usada na baleeira SS San Jacinto?,Steam engine,2.5,5.02467,1.0,0.250,0.5,1.85566,1.0,0.000
