Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
A peste negra foi responsável por quantas mortes estimadas na Europa?,70 a 100 milhões de pessoas,2.5,5.02467,1.0,0.143,1.0,3.79304,1.0,0.000
Qual doença infecciosa associada à peste bubônica é transmitida principalmente por pulgas?,Peste bubônica,3.38462,5.20226,1.0,0.222,0.5,1.85566,1.0,0.000
Quais eram os principais vetores responsáveis pela disseminação da peste negra na Europa?,Pulgas e ratos,2.57143,5.36491,1.0,0.000,0.66667,2.50045,1.0,0.000
Qual foi um dos principais sintomas da peste bubônica?,Bubões dolorosos nos gânglios linfáticos,2.0,4.61384,1.0,0.000,2.0,3.43523,1.0,0.000
Qual medida de contenção da doença surgiu durante a peste negra?,Quarentena,2.25,5.02467,1.0,0.333,0.0,1.0,1.0,0.000
Qual foi a consequência social imediata da redução drástica da população europeia causada pela peste negra?,Aumento da demanda por trabalho qualificado,3.0,5.89142,0.9375,0.182,1.0,3.79304,1.0,0.250
Qual século viu o surgimento da pandemia conhecida como Peste Negra?,Século XIV,2.33333,5.02467,1.0,0.143,0.5,1.85566,1.0,0.000
Quais foram as consequências econômicas da Peste Negra na Europa?,Crises econômicas e aumento dos salários,3.09091,4.82961,1.0,0.000,1.0,3.79304,1.0,0.250
Qual foi um efeito social a longo prazo da peste negra na sociedade europeia?,Desafio ao sistema feudal,2.66667,5.51466,1.0,0.556,1.5,3.01273,1.0,0.333
Onde surgiu originalmente a pandemia da peste bubônica que se espalhou pela Europa?,Ásia,2.21429,5.36491,1.0,0.000,0.0,1.0,1.0,0.000
