Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
1. Qual é o percentual do Produto Interno Bruto (PIB) dedicado à construção?,40.2%  ,1.98333,5.36491,1.0,0.111,0.5,1.85566,1.0,0.000
2. Quais são os três principais setores que compõem a construção?,Residencial,1.11364,5.02467,1.0,0.333,0.0,1.0,1.0,0.000
3. O que é essencial para garantir a qualidade em um projeto de construção?,Padrões técnicos e regulamentares  ,1.25,5.51466,1.0,0.714,1.0,3.01273,1.0,0.000
4. Qual é a importância do planejamento na construção?,Garante eficiência e organização dos processos  ,1.41667,4.61384,1.0,0.600,1.16667,3.79304,1.0,0.250
5. Quais são os tipos mais comuns de projetos de construção?,Edifícios residenciais,1.20455,5.1549,0.90909,0.429,0.5,1.85566,1.0,0.000
6. Como a construção impacta o desenvolvimento econômico de uma região?,Criando empregos e impulsionando a economia local  ,1.29545,5.02467,1.0,0.667,1.0,4.10211,1.0,0.400
7. Qual é a duração média de um grande projeto de construção?,Varia entre 12 meses a vários anos,1.16667,5.32781,0.91667,0.714,1.28571,4.10211,1.0,0.000
8. Quais são os principais materiais utilizados na construção moderna?,Concreto,1.4,4.82961,1.0,0.286,0.0,1.0,1.0,0.000
9. Como a tecnologia影响了现代建筑？,通过BIM、3D打印和自动化提高效率和精确度  ,0.625,3.01273,1.0,0.000,0.5,1.0,1.0,0.000
10. Qual é o objetivo principal da sustentabilidade na construção?,Minimizar o impacto ambiental e promover práticas eco-friendly,1.3,4.82961,1.0,0.667,1.25,4.37319,1.0,0.167
