Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
1. What are twin primes?,Two prime numbers that differ by 2.,1.05,3.43523,1.0,0.000,2.875,4.10211,1.0,0.000
2. What is a Mersenne prime?,A prime number that is one less than a power of two.,1.0,3.79304,1.0,0.667,3.07692,5.32781,0.91667,0.000
3. Which conjecture states there are infinitely many primes?,Euclid's theorem.,1.91667,4.61384,1.0,0.000,1.2,2.50045,1.0,0.333
4. How can primes be used in cryptography?,They form the basis of public-key encryption systems.,1.6875,4.37319,1.0,0.000,3.33333,4.37319,1.0,0.000
5. What is the Sieve of Eratosthenes used for?,To find all prime numbers up to a specified integer.,2.25,4.61384,1.0,0.000,3.09091,4.96484,0.9,0.400
6. Which property ensures that primes are the building blocks of integers?,The fundamental theorem of arithmetic.,2.625,5.20226,1.0,0.000,1.83333,3.43523,1.0,0.200
7. Who proved that there are infinitely many primes?,Euclid.,1.91667,4.61384,1.0,0.000,0.5,1.0,1.0,0.000
8. What does Fermat's Little Theorem state about primes?,If p is prime and a is not divisible by p,1.61364,4.82961,1.0,0.100,2.09091,5.30531,0.81818,0.100
9. Which algorithm can factor large primes efficiently?,The Quadratic Sieve or the Elliptic Curve Method (ECM).,1.3125,4.37319,1.0,0.000,5.5,4.75438,0.88889,0.000
10. What is the significance of the number 43 in primality testing history?,It was used by Paul Pritchard to demonstrate early parallel algorithms.,1.82692,5.48607,0.92308,0.000,3.58333,5.02467,1.0,0.000
Maybe: What is the smallest prime number?,The smallest prime number is 2.,2.88889,4.10211,1.0,0.000,3.0,3.79304,1.0,0.000
10. What famous unsolved problem involves primes?,Goldbach conjecture.,1.46429,4.10211,1.0,0.000,1.0,1.85566,1.0,0.000
1. What are twin primes?,Two prime numbers that differ by 2.  ,1.05,3.43523,1.0,0.000,2.875,4.10211,1.0,0.000
2. What is a Mersenne prime?,A prime number that is one less than a power of two.  ,1.0,3.79304,1.0,0.667,3.07692,5.32781,0.91667,0.000
3. Which conjecture states there are infinitely many primes?,Euclid's theorem.  ,1.91667,4.61384,1.0,0.000,1.2,2.50045,1.0,0.333
4. How can primes be used in cryptography?,They form the basis of public-key encryption systems.  ,1.6875,4.37319,1.0,0.000,3.33333,4.37319,1.0,0.000
5. What is the Sieve of Eratosthenes used for?,To find all prime numbers up to a specified integer.  ,2.25,4.61384,1.0,0.000,3.09091,4.96484,0.9,0.400
6. Which property ensures that primes are the building blocks of integers?,The fundamental theorem of arithmetic.  ,2.625,5.20226,1.0,0.000,1.83333,3.43523,1.0,0.200
7. Who proved that there are infinitely many primes?,Euclid.  ,1.91667,4.61384,1.0,0.000,0.5,1.0,1.0,0.000
8. What does Fermat's Little Theorem state about primes?,If p is prime and a is not divisible by p,1.61364,4.82961,1.0,0.100,2.09091,5.30531,0.81818,0.100
9. Which algorithm can factor large primes efficiently?,The Quadratic Sieve or the Elliptic Curve Method (ECM).  ,1.3125,4.37319,1.0,0.000,5.5,4.75438,0.88889,0.000
10. What famous unsolved problem involves primes?,Goldbach conjecture.,1.46429,4.10211,1.0,0.000,1.0,1.85566,1.0,0.000
