Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
8. Funded by the U.S. Department of Defense, later matched by British work.,1.03333,4.37319,1.0,0.000,2.0,3.43523,1.0,0.000
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Quais são os componentes de um pacote em telecomunicação?,Header e payload,1.7,4.61384,1.0,0.500,0.66667,2.50045,1.0,0.000
Onde é direcionado um pacote pelo hardware deRede?,Por hardware deRede,2.0,4.37319,1.0,0.333,0.66667,2.50045,1.0,0.500
Qual extraia os dados do payload para os sistemas operacionais ou aplicativos?,O sistema operacional,2.15385,5.32781,0.91667,0.000,0.66667,2.50045,1.0,0.500
 packet switching é o método principal de comunicação de dados em redes globais. Verdadeiro/Falso.,Verdadeiro,1.21429,5.63172,0.92857,0.300,0.0,1.0,1.0,0.000
 qual foi o pioneiro no desenvolvimento da teoria do pacote-switching?,Paulo Baran e Donald Davies,3.09091,4.82961,1.0,0.400,1.0,3.43523,1.0,0.000
 Qual era o objetivo principal da pesquisa de Paulo Baran?,Método de routamento tolerante à falha e eficiente,1.81818,4.82961,1.0,0.833,1.875,4.37319,1.0,0.200
 Em qual organização foi apresentada inicialmente a idéia de message switching distributed?,RAND Corporation,2.0,5.20226,1.0,0.250,0.5,1.85566,1.0,0.000
 qual fundou o laboratório físico national em 1965 para desenvolver a teoria do pacote-switching?,The National Physical Laboratory (NPL),2.26667,5.51466,1.0,0.500,3.0,3.43523,1.0,0.000
 packet switching trouxe renomeo após os estudos pioneiros no NPL em 1965. Verdadeiro/Falso.,Verdadeiro,1.51923,5.36491,1.0,0.000,0.0,1.0,1.0,0.000
