Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual o significado original da palavra Norman?,Viking,1.875,4.10211,1.0,1.000,0.0,1.0,1.0,0.000
Qual a religião praticada pelos normandos?,Norse paganism e Christianity,1.71429,3.79304,1.0,0.333,1.0,3.01273,1.0,0.500
Em que período histórico os normandos desempenharam um papel significativo na Europa?,Séculos X ao XIII,2.30769,5.20226,1.0,0.429,1.5,3.01273,1.0,0.000
Qual o nome dado à colonização normanda da Inglaterra?,Conquista Normanda da Inglaterra,2.4,4.61384,1.0,0.600,1.5,3.01273,1.0,0.000
Qual o principal legado cultural dos normandos na Sicília e sul da Itália?,Estabelecimento de estados,2.57143,5.36491,1.0,0.429,0.66667,2.50045,1.0,0.000
Qual o nome da imagem representativa dos normandos?,Le Canarien,2.77778,4.37319,1.0,0.500,0.5,1.85566,1.0,0.000
Qual o idioma falado pelos normandos?,Old Norse e Old Norman,1.85714,3.79304,1.0,0.333,1.0,3.59796,0.8,0.000
Em que contexto a palavra Normans foi originalmente utilizada?,Referindo-se aos homens do norte,2.1,4.61384,1.0,0.167,2.0,3.43523,1.0,0.333
Qual a relação dos normandos com a Cruzadas?,Participação ativa,2.22222,4.51932,0.875,0.333,0.5,1.85566,1.0,0.000
Qual o nome do ducado governado pelos normandos?,Ducado da Normandia,2.77778,4.37319,1.0,0.250,1.0,2.50045,1.0,0.000
