Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é a definição fundamental de imperialismo?,Domínio político ou econômico de um país sobre outro.,1.75,4.10211,1.0,0.500,1.8,4.61384,1.0,0.750
O que distingue imperialismo de outras formas de expansão?,Uso de força e controle direto.,1.7,4.75438,0.88889,0.000,1.57143,3.79304,1.0,0.750
Como o imperialismo se relaciona com o conceito de colonialismo?,Colonialismo é uma forma específica de imperialismo.,1.90909,4.96484,0.9,0.250,1.75,4.10211,1.0,0.200
Quais são os principais mecanismos utilizados no imperialismo?,Força militar,2.0,4.37319,1.0,0.200,0.5,1.85566,1.0,0.500
Como o imperialismo impactou o desenvolvimento econômico de países?,Extração de recursos,2.1,4.75438,0.88889,0.400,0.66667,2.50045,1.0,0.000
Qual o papel da cultura no imperialismo?,Disseminação de valores e costumes da potência imperial.,2.375,4.10211,1.0,0.667,2.33333,4.37319,1.0,0.000
Quais são as motivações por trás do imperialismo?,Exploração de recursos,1.77778,4.37319,1.0,0.333,0.66667,2.50045,1.0,0.000
Como o imperialismo se manifesta em diferentes períodos históricos?,Varia de acordo com a tecnologia e as condições.,1.9,4.61384,1.0,0.000,2.0,4.61384,1.0,0.333
Quais são as consequências sociais do imperialismo?,Desigualdades,1.75,4.10211,1.0,0.250,0.0,1.0,1.0,0.000
Qual a importância do imperialismo no contexto da história mundial?,Mudou o mapa político e econômico do mundo.,3.09091,4.82961,1.0,0.600,2.0,4.37319,1.0,0.800
