Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual o foco principal da teoria da complexidade computacional?,A classificação de problemas computacionais de acordo com o uso de recursos.,2.4,4.75438,0.88889,0.600,2.0,5.47097,0.83333,0.400
Um problema computacional é resolvido por meio de qual processo?,Aplicação de etapas matemáticas,2.09091,4.82961,1.0,0.400,0.75,3.01273,1.0,0.000
Christos Papadimitriou é especialista em qual área?,Teoria da complexidade computacional.,2.0,4.10211,1.0,0.200,1.6,3.01273,1.0,0.000
Qual campo de estudo é associado a David Shmoys?,Teoria da complexidade computacional.,2.0,4.61384,1.0,0.333,1.6,3.01273,1.0,0.000
Georg Gottlob é conhecido por suas contribuições em qual área?,Teoria da complexidade computacional.,2.54545,4.82961,1.0,0.333,1.6,3.01273,1.0,0.000
Irit Dinur é especialista em qual disciplina?,Teoria da complexidade computacional.,2.0,4.10211,1.0,0.200,1.6,3.01273,1.0,0.000
Qual área de estudo é associada a Miklós Ajtai?,Teoria da complexidade computacional.,2.0,4.61384,1.0,0.333,1.6,3.01273,1.0,0.000
Nikolai Sergeevich Bakhvalov é conhecido por suas contribuições em qual área?,Teoria da complexidade computacional.,2.0,5.02467,1.0,0.286,1.6,3.01273,1.0,0.000
Peter Bürgisser é especialista em qual área?,Teoria da complexidade computacional.,2.0,4.10211,1.0,0.200,1.6,3.01273,1.0,0.000
Salil Vadhan é especialista em qual área?,Teoria da complexidade computacional.,2.0,4.10211,1.0,0.200,1.6,3.01273,1.0,0.000
