Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
1. What is the atomic number of oxygen?,8.,1.6875,4.37319,1.0,0.000,0.5,1.0,1.0,0.000
2. Which group in the periodic table does oxygen belong to?,chalcogen.,2.38636,5.02467,1.0,0.000,0.5,1.0,1.0,0.000
3. What is the most abundant element in Earth's crust?,oxygen.,1.95833,5.02467,1.0,0.091,0.5,1.0,1.0,0.000
4. What is the formula for dioxygen?,O2.,1.46429,4.10211,1.0,0.000,0.5,1.0,1.0,0.000
5. What is the third-most abundant element in the universe?,oxygen.,2.15,4.96484,0.9,0.000,0.5,1.0,1.0,0.000
6. What gas makes up 20.95% of Earth's atmosphere?,dioxygen.,1.0,5.02467,1.0,0.100,0.5,1.0,1.0,0.000
7. Which process replenishes oxygen in the atmosphere?,photosynthesis.,1.6875,4.37319,1.0,0.000,0.5,1.0,1.0,0.000
8. Who is credited with discovering oxygen?,Joseph Priestley.,1.46429,4.10211,1.0,0.000,1.0,1.85566,1.0,0.000
9. What role does oxygen play in combustion?,oxidizing agent.,1.6875,4.37319,1.0,0.000,1.0,1.85566,1.0,0.000
O número atômico da tabela periódica de oxigênio?,8.,1.88889,4.37319,1.0,0.800,0.5,1.0,1.0,0.000
Qual é o segundo elemento mais abundante?,hélio.,1.625,4.10211,1.0,0.800,0.5,1.0,1.0,0.000
"Qual gás compõe 20,8% da atmosfera da Terra?","O gás diatômico
Quantos átomos se combinam para formar o dioxigênio?",2.2,4.75438,0.88889,0.400,1.5,5.1549,0.90909,0.333
1. Qual é o número atômico do oxigênio?,8.,1.25,4.37319,1.0,0.600,0.5,1.0,1.0,0.000
2. A qual grupo da tabela periódica o oxigênio pertence?,chalcogênio.,1.3,4.82961,1.0,0.500,0.5,1.0,1.0,0.000
3. Qual é o elemento mais abundante na crosta terrestre?,oxigênio.,1.4,4.82961,1.0,0.571,0.5,1.0,1.0,1.000
4. Qual é a fórmula do dióxido de oxigênio?,O2.,1.13889,4.61384,1.0,0.200,0.5,1.0,1.0,0.000
5. Qual é o elemento terceiro mais abundante no universo?,oxigênio.,1.45,4.82961,1.0,0.571,0.5,1.0,1.0,1.000
7. Qual processo repõe o oxigênio na atmosfera?,fotossíntese.,1.1875,4.37319,1.0,0.600,0.5,1.0,1.0,1.000
8. Quem é creditado com a descoberta do oxigênio?,Joseph Priestley.,1.41667,4.61384,1.0,0.400,1.0,1.85566,1.0,0.000
9. Qual é o papel do oxigênio na combustão?,agente oxidante.,1.41667,4.61384,1.0,0.600,1.0,1.85566,1.0,0.500
A qual grupo da tabela periódica o oxigênio pertence?,chalcogênio  ,2.1,4.61384,1.0,0.600,0.0,1.0,1.0,0.000
Qual é o elemento mais abundante na crosta terrestre?,oxigênio  ,2.3,4.61384,1.0,0.667,0.0,1.0,1.0,1.000
Qual é a fórmula do dióxido de oxigênio?,O2  ,1.77778,4.37319,1.0,0.250,0.0,1.0,1.0,0.000
Qual é o elemento terceiro mais abundante no universo?,oxigênio  ,2.4,4.61384,1.0,0.667,0.0,1.0,1.0,1.000
Qual processo repõe o oxigênio na atmosfera?,fotossíntese  ,1.875,4.10211,1.0,0.750,0.0,1.0,1.0,1.000
Quem é creditado com a descoberta do oxigênio?,Joseph Priestley  ,2.33333,4.37319,1.0,0.500,0.5,1.85566,1.0,0.000
Qual é o papel do oxigênio na combustão?,agente oxidante  ,2.33333,4.37319,1.0,0.750,0.5,1.85566,1.0,0.500
Qual é o símbolo químico do oxigênio?,O,2.0,4.10211,1.0,0.750,0.0,1.0,1.0,0.000
