Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Quais povos formavam a aristocracia dos Normandos?,Viquingues da Escandinávia,1.875,4.10211,1.0,0.000,1.0,2.50045,1.0,0.000
Qual é o significado da palavra normando?,Homens do Norte,2.0,4.10211,1.0,0.500,1.0,2.50045,1.0,0.333
Os normandos desempenharam um papel importante em qual região da Europa Medieval?,Norte e Mediterrâneo,2.38462,5.20226,1.0,0.429,0.66667,2.50045,1.0,0.000
O que representa a sigla CERAMI?,Batalha de Cerami,1.57143,3.79304,1.0,0.333,0.66667,2.50045,1.0,0.333
Qual foi o comandante dos Normandos na Batalha de Soissons (923)?,Normandos,2.71429,5.02467,1.0,0.250,0.0,1.0,1.0,0.000
Em que região da Inglaterra os Normandos conquistaram território?,Inglaterra,2.3,4.61384,1.0,0.400,0.0,1.0,1.0,0.000
Quais são exemplos de estados normandos no sul da península Itálica?,Sicília e sul da península Itálica,3.0,5.02467,1.0,0.429,1.33333,3.79304,1.0,0.500
Os normandos participam de quais cruzadas?,Cruzadas,2.0,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
Qual é o exemplo de motte-and-bailey castle representado na Baixa Tapestri?,Motte-and-bailey castle de Dinan,2.58333,5.02467,1.0,0.143,0.75,3.01273,1.0,0.250
Quais estilos arquitetônicos marcaram a construção normanda?,Arquitetura Normanda,2.0,4.10211,1.0,0.200,0.5,1.85566,1.0,0.000
