Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é o número atômico do oxigênio?,8.,2.0,4.10211,1.0,0.750,0.5,1.0,1.0,0.000
Quem isolou o oxigênio pela primeira vez antes de 1604?,Michael Sendivogius.,2.0,4.82961,1.0,0.400,1.0,1.85566,1.0,0.000
Quantos átomos formam a molécula de dióxido de oxigênio?,dois,1.8,4.75438,0.88889,0.400,0.0,1.0,1.0,1.000
Qual é o nome dado por Antoine Lavoisier ao elemento oxigênio?,oxygen,2.25,5.02467,1.0,0.714,0.0,1.0,1.0,0.000
O que compõe 20.95% da atmosfera terrestre?,dióxido de oxigênio.,2.11111,4.37319,1.0,0.500,1.25,2.50045,1.0,0.500
Quem descobriu o oxigênio em 1774?,Joseph Priestley.,1.57143,3.79304,1.0,0.333,1.0,1.85566,1.0,0.000
Qual é a função do ozônio na alta altitude?,absorver UVB,2.7,4.61384,1.0,0.200,0.5,1.85566,1.0,0.000
O que faz com que o oxigênio seja continuamente renovado na atmosfera terrestre?,fotossíntese,2.5,5.62279,0.84615,0.429,0.0,1.0,1.0,1.000
Quantos elementos são mais abundantes no universo em comparação ao oxigênio?,hidrogênio e hélio.,2.0,5.02467,1.0,0.714,1.25,2.50045,1.0,0.500
Qual porcentagem aproximada de crosta terrestre é formada pelo oxigênio?,quase metade,2.27273,4.82961,1.0,0.429,0.5,1.85566,1.0,1.000
