Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Quando a última eleição do Parlamento Escocês ocorreu?,2021-05-06,2.55556,4.37319,1.0,0.200,0.0,1.0,1.0,0.000
Onde está localizado o Parlamento Escocês?,Edinburgh,1.57143,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
Quantos membros compõem o Parlamento Escocês?,129,1.71429,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
Qual partido ganhou a maioria na eleição de 2021 para o Parlamento Escocês?,Scottish National Party,1.92857,5.36491,1.0,0.429,1.0,2.50045,1.0,0.000
Quais são os dois tipos de membros do Parlamento Escocês?,geográficos e listas de partidos,2.0,4.82961,1.0,0.200,0.8,3.43523,1.0,0.000
Quantos membros representam regiões adicionais no Parlamento Escocês?,56,2.44444,4.37319,1.0,0.000,0.0,1.0,1.0,0.000
Qual é a função da Comissão de Saúde e Esportes no Parlamento Escocês?,administrar assuntos relacionados à saúde e esportes,2.42857,5.36491,1.0,0.444,2.28571,4.10211,1.0,0.400
O que especifica as áreas em que o Parlamento Escocês pode fazer leis?,Scotland Act 1998,2.42857,5.62279,0.84615,0.143,1.0,2.50045,1.0,0.000
Quantos anos duram os mandatos dos membros do Parlamento Escocês?,cinco,2.72727,4.82961,1.0,0.000,0.0,1.0,1.0,1.000
Quem é o membro do Parlamento Escocês responsável por questões de justiça e veteranos?,Cabinet Secretary for Justice and Veterans,2.46667,5.51466,1.0,0.375,1.16667,3.79304,1.0,0.000
