Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual cidade da Flórida tem a maior população?,Jacksonville,2.33333,4.37319,1.0,0.600,0.0,1.0,1.0,0.000
Qual era a população da cidade de Jacksonville em 2010?,1.345.596,1.81818,4.82961,1.0,0.600,0.0,1.0,1.0,0.000
Em que condado reside Jacksonville?,Duval,1.83333,3.43523,1.0,0.000,0.0,1.0,1.0,0.000
Em que ano a consolidação fez com que Jacksonville se tornasse parte do Condado de Duval?,1968,2.17647,5.89142,0.9375,0.333,0.0,1.0,1.0,0.000
Que rio corre ao lado de Jacksonville?,St. Johns,1.75,4.10211,1.0,0.333,0.25,1.85566,1.0,0.000
Quanto é a distância entre Jacksonville e Miami?,350 milhas,2.0,4.37319,1.0,0.200,0.5,1.85566,1.0,0.000
Qual é o nome da colônia francesa fundada em 1564?,Fort Caroline,1.90909,4.82961,1.0,0.333,0.5,1.85566,1.0,0.000
Que figura histórica recebeu o nome de Jacksonville?,Andrew Jackson,1.88889,4.37319,1.0,0.400,0.5,1.85566,1.0,0.000
Qual cidade da Flórida tem a maior população?,Jacksonville,2.33333,4.37319,1.0,0.600,0.0,1.0,1.0,0.000
Qual era a população da cidade de Jacksonville em 2010?,1.345.596,1.81818,4.82961,1.0,0.600,0.0,1.0,1.0,0.000
Em que condado reside Jacksonville?,Duval,1.83333,3.43523,1.0,0.000,0.0,1.0,1.0,0.000
Em que ano a consolidação fez com que Jacksonville se tornasse parte do Condado de Duval?,1968,2.17647,5.89142,0.9375,0.333,0.0,1.0,1.0,0.000
Que rio corre ao lado de Jacksonville?,St. Johns,1.75,4.10211,1.0,0.333,0.25,1.85566,1.0,0.000
Quanto é a distância entre Jacksonville e Miami?,350 milhas,2.0,4.37319,1.0,0.200,0.5,1.85566,1.0,0.000
Qual é o nome da colônia francesa fundada em 1564?,Fort Caroline,1.90909,4.82961,1.0,0.333,0.5,1.85566,1.0,0.000
Que figura histórica recebeu o nome de Jacksonville?,Andrew Jackson,1.88889,4.37319,1.0,0.400,0.5,1.85566,1.0,0.000
