Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O que é civil disobedience?,Refusal to obey certain laws or commands,2.0,3.43523,1.0,0.333,3.0,4.10211,1.0,0.000
Quando a ideia de civil disobedience foi popularizada nos EUA?,pelo escritor Henry David Thoreau,2.09091,4.82961,1.0,0.167,2.0,3.43523,1.0,0.250
Quem inspirou leaders como Susan B. Anthony e Mahatma Gandhi?,movimento dos direitos civis,2.18182,4.82961,1.0,0.000,1.0,3.01273,1.0,0.333
Qual é um exemplo de protesto não violento na Índia?,contra o British Raj,2.27273,4.82961,1.0,0.667,0.75,3.01273,1.0,0.000
O que significa expressing the very highest respect for the law?,Praticar a disobediência civil como uma forma de reverência pela lei,2.83333,5.1549,0.90909,0.000,1.18182,5.02467,1.0,0.500
Qual foi o método usado pelos direitos civis nos EUA?,disobediência civil,2.54545,4.82961,1.0,0.333,0.5,1.85566,1.0,0.500
Quais países tiveram protestos utilizando os métodos de civil disobedience?,Iran,2.09091,4.82961,1.0,0.143,0.0,1.0,1.0,0.000
Quem é considerado um dos primeiros exemplos de disobediência civil?,gípcios,1.81818,4.82961,1.0,0.167,0.0,1.0,1.0,0.000
O que caracteriza a disobediência civil?,Refusal pacífica a leis injustas,1.57143,3.79304,1.0,0.333,0.8,3.43523,1.0,0.000
Qual foi o papel da disobediência civil na Revolução do Canto?,movimento polonês contra o governo soviético,2.58333,5.02467,1.0,0.429,1.0,3.79304,1.0,0.500
Por que Martin Luther King Jr. viu a disobediência civil como uma forma de resistência?,para protestar contra leis injustas sem causar violência,2.375,5.65316,1.0,0.333,1.25,4.37319,1.0,0.600
