Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é a definição de geólogia?,Conhecimento sobre a estrutura,1.57143,3.79304,1.0,0.333,0.75,3.01273,1.0,0.500
Quais são as principais áreas de estudo da geologia?,Estrutura,1.8,4.61384,1.0,0.400,0.0,1.0,1.0,0.000
Qual é o papel da geólogia nas ciências da Terra?,Fornece a principal evidência para a tectônica de placas,3.09091,4.96484,0.9,0.200,0.88889,4.75438,0.88889,0.200
Quais são as ferramentas utilizadas pelos geólogos?,Descrição de rochas,2.0,4.10211,1.0,0.250,0.66667,2.50045,1.0,0.000
Qual é a importância prática da geologia?,Apoio à exploração e extração de minerais e hidrocarbonetos,2.0,4.10211,1.0,0.500,1.44444,4.75438,0.88889,0.400
Quais são as disciplinas relacionadas à geologia?,Hidrologia,2.0,4.10211,1.0,0.250,0.0,1.0,1.0,0.000
O que a geologia contribui para a engenharia?,Fornece informações sobre a estrutura e composição do solo,1.77778,4.51932,0.875,0.000,1.33333,4.61384,1.0,0.600
Quais são as técnicas utilizadas pelos geólogos para entender a história da Terra?,Análise de rochas,2.64286,5.36491,1.0,0.429,0.66667,2.50045,1.0,0.000
Qual é o escopo da geologia?,Estuda estruturas,1.71429,3.79304,1.0,0.000,0.5,1.85566,1.0,0.000
Quais são as aplicações da geologia?,Avaliação de recursos naturais,1.71429,3.79304,1.0,0.333,0.75,3.01273,1.0,0.000
