Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
O que é a Amazônia?,A Amazônia é o maior bioma tropical do mundo,1.5,3.43523,1.0,0.000,1.33333,4.61384,1.0,0.500
Qual é a extensão geográfica da Amazônia?,Cobre cerca de 5,2.0,4.10211,1.0,0.250,1.0,3.01273,1.0,0.000
Quais são os principais rios da Amazônia?,O Rio Amazonas é o principal,1.75,4.10211,1.0,0.250,1.16667,3.95066,0.83333,0.250
Qual é a importância ecológica da Amazônia?,É considerada o pulmão do planeta por produzir cerca de 20% do oxigênio atmosférico,2.0,4.10211,1.0,0.250,2.13333,5.76639,0.93333,0.625
Quais são as principais espécies animais encontradas na Amazônia?,Incluem jacarés,2.3,4.61384,1.0,0.167,0.5,1.85566,1.0,0.000
Qual é a relação entre a floresta amazônica e o clima global?,A floresta influencia significativamente os padrões climáticos globais regulando a quantidade de água na atmosfera,1.76923,5.32781,0.91667,0.500,1.6,5.76639,0.93333,0.400
Quais são as principais ameaças à Amazônia?,Desmatamento,1.75,4.10211,1.0,0.250,0.0,1.0,1.0,0.000
Qual é o papel da Amazônia na biodiversidade mundial?,Abriga uma grande variedade de plantas e animais,2.6,4.61384,1.0,0.600,0.875,4.37319,1.0,0.400
Como a Amazônia influencia a economia brasileira?,É fundamental para setores como agricultura,2.0,4.25402,0.85714,0.250,1.0,3.79304,1.0,0.500
Quais são as iniciativas de conservação da Amazônia?,Incluem unidades de conservação,1.77778,4.37319,1.0,0.500,0.75,3.01273,1.0,0.333
