Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Quando a British Satellite Broadcasting começou a transmitir?,25 de março de 1990,2.11111,4.51932,0.875,0.200,0.8,3.59796,0.8,0.333
Qual foi o resultado da fusão com a Sky Television?,Formou-se a BSkyB,2.18182,4.82961,1.0,0.200,0.66667,2.50045,1.0,1.333
Nomeie um canal de TV que pertencia à BSB.,Heil Honey I'm Home!,1.7,4.61384,1.0,0.400,1.71429,3.43523,1.0,0.200
Onde estava sediada a BSB?,Londres,1.5,3.43523,1.0,0.000,0.0,1.0,1.0,0.000
Em qual ano a BSB foi fundada?,1986,2.0,4.10211,1.0,0.250,0.0,1.0,1.0,0.000
Em qual ano ocorreu a fusão com a Sky Television?,1990,1.81818,4.96484,0.9,0.200,0.0,1.0,1.0,0.000
Qual era o principal serviço da BSB?,Televisão por satélite direta,1.75,4.10211,1.0,0.750,0.75,3.01273,1.0,0.333
Nomeie um filme produzido pela BSB.,Hardware,2.0,3.79304,1.0,0.250,0.0,1.0,1.0,0.000
Onde estavam localizados os escritórios principais da BSB?,Londres,1.66667,4.37319,1.0,0.000,0.0,1.0,1.0,0.000
Em qual categoria a BSB foi classificada?,Empresa britânica fundada em 1986,2.125,4.10211,1.0,0.250,1.0,3.43523,1.0,0.000
