Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual o nome do elemento químico conhecido como oxigênio?,Oxigênio,2.2,4.61384,1.0,1.000,0.0,1.0,1.0,0.000
Qual a importância do oxigênio para a vida na Terra?,Permite a respiração celular,2.27273,4.96484,0.9,0.750,0.75,3.01273,1.0,1.000
Qual a fórmula química do oxigênio?,O₂,2.0,3.79304,1.0,0.667,0.5,1.0,1.0,0.000
O oxigênio é um gás ou um líquido?,Gás,1.88889,4.51932,0.875,0.750,0.0,1.0,1.0,0.000
Em qual grupo da tabela periódica o oxigênio se encontra?,Grupo 16,2.27273,4.82961,1.0,0.600,0.5,1.85566,1.0,0.000
Qual a principal função do oxigênio na combustão?,Combustível,2.33333,4.37319,1.0,1.000,0.0,1.0,1.0,0.000
O oxigênio é um elemento essencial para a fotossíntese?,Sim,1.9,4.61384,1.0,0.800,0.0,1.0,1.0,0.000
Qual a camada da atmosfera terrestre contém a maior parte do oxigênio?,Homosfera,2.46154,5.32781,0.91667,0.857,0.0,1.0,1.0,0.000
Qual o nome do processo que produz oxigênio na atmosfera?,Fotossíntese,2.09091,4.82961,1.0,0.800,0.0,1.0,1.0,0.000
Como o oxigênio é liberado durante a fotossíntese?,Como subproduto,1.77778,4.37319,1.0,0.500,0.5,1.85566,1.0,0.000
