Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é a principal funcionalidade de um steam engine?,Convertir calor em trabalho mecânico,1.7,4.61384,1.0,0.200,1.0,3.43523,1.0,1.000
Que líquido é usado como fluido working no steam engine?,Steam,2.18182,4.82961,1.0,0.286,0.0,1.0,1.0,0.000
Quaissete engenharia que transforma a pressão do steam em força mecânica?,Conectores de rodas e crayons,2.16667,5.02467,1.0,0.286,1.2,3.43523,1.0,0.000
Qual foi a inviableidade histórica relacionada ao steam engine?,A engines reciprocantes não eram usados para transportar potência contínua,2.1,4.61384,1.0,0.000,1.2,4.82961,1.0,0.375
Que é a processação usada para analisar o ciclo do steam engine?,Rankine cycle,2.23077,5.20226,1.0,0.286,0.5,1.85566,1.0,0.000
Para qual tipo de engenharia o termo steam engine se refere geralmente?,Mаquinas internamente Combustão,2.38462,5.20226,1.0,0.429,1.0,2.50045,1.0,0.000
Quaissete acha que melhorou a eficiência do steam engine?,Remover a vapor gera spent da camisa para separar condensação,2.0,4.61384,1.0,0.000,1.7,4.82961,1.0,0.429
Por que os steam engines historicamente foram usados principalmente em indústria?,Para puxar gua nas minas,2.16667,5.02467,1.0,0.286,1.4,3.43523,1.0,0.333
O steam engine foi substituído por qual tipo de engenharia?,Motor elétrico e engenharia internamente Combustão,1.90909,4.82961,1.0,0.167,1.16667,3.79304,1.0,0.200
Qual é o principal benefício do steam engine sobre os demais?,Proporcionou potência contínua para maquinas,2.25,5.02467,1.0,0.400,1.0,3.43523,1.0,0.000
