Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Qual é o objetivo principal das leis da União Europeia?,Promover a paz,2.36364,4.82961,1.0,0.500,0.66667,2.50045,1.0,0.500
Quando começou o desenvolvimento do sistema legal da UE?,Após a Segunda Guerra Mundial,2.4,4.61384,1.0,0.600,1.0,3.43523,1.0,0.000
Como as políticas sociais e econômicas da UE transcendem os Estados-nação?,Através de cooperação e desenvolvimento humano em âmbito europeu.,2.25,5.02467,1.0,0.000,2.0,4.61384,1.0,0.600
Quais são os nomes de dois acadêmicos especializados no Direito da UE?,Henry G. Schermers e John Bell.,2.53846,5.20226,1.0,0.167,1.71429,3.79304,1.0,0.000
Qual revista acadêmica trata do Direito da UE?,Common Market Law Review.,2.33333,4.37319,1.0,0.200,1.6,3.01273,1.0,0.000
Qual foi a primeira instituição que marcou o início da UE moderna?,A Comunidade Europeia do Carvão e do Aço.,2.0,5.20226,1.0,0.286,2.44444,4.51932,0.875,0.429
Quais são as áreas abrangidas pelas políticas sociais e econômicas da UE?,Políticas sociais,2.38462,5.20226,1.0,0.143,0.5,1.85566,1.0,0.000
Qual é a nova ordem jurídica reconhecida pela Justiça da UE?,Uma nova ordem jurídica de direito internacional.,2.33333,5.02467,1.0,0.143,1.75,4.10211,1.0,1.000
Quais instituições políticas têm papel na UE além dos Estados-nação?,Instituições que promovem cooperação e desenvolvimento humano.,2.18182,4.82961,1.0,0.167,1.625,4.10211,1.0,0.400
O que caracteriza o Direito da UE segundo seu Tribunal de Justiça?,Representa uma nova ordem jurídica de direito internacional.,2.07692,5.32781,0.91667,0.167,1.77778,4.37319,1.0,0.833
