Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
1. Qual é o nome comum de Southern California?,SoCal,1.13889,4.61384,1.0,0.333,0.0,1.0,1.0,0.000
2. Qual é a segunda maior aglomeração urbana dos EUA?,Área metropolitana de Los Angeles,1.4,4.82961,1.0,0.143,0.8,3.43523,1.0,0.000
3. Quantos condados a região de Southern California geralmente contém?,10,1.4,4.82961,1.0,0.250,0.0,1.0,1.0,0.000
4. Quais são os condados que fazem parte de Southern California?,Imperial,1.11364,5.02467,1.0,0.286,0.0,1.0,1.0,0.000
5. Qual é o rio que está na fronteira leste de Southern California?,Colorado,1.13462,5.36491,1.0,0.375,0.0,1.0,1.0,0.000
6. Com qual estado norte-americano Southern California compartilha uma fronteira a leste?,Arizona,1.70833,5.20226,1.0,0.375,0.0,1.0,1.0,0.000
7. Qual é o condado que compartilha fronteira com Nevada?,San Bernardino,1.1,4.82961,1.0,0.167,0.5,1.85566,1.0,0.000
8. Qual é o nome da fronteira sul de Southern California?,Fronteira México-Estados Unidos,1.47727,5.02467,1.0,0.429,1.0,2.50045,1.0,0.000
9. Qual é o nome da região que limita com a Baja California?,Southern California,1.36538,5.36491,1.0,0.286,0.5,1.85566,1.0,0.000
10. Qual é a característica principal de Southern California?,Região geográfica e cultural do sul da Califórnia,1.13889,4.61384,1.0,0.333,1.625,4.37319,1.0,0.400
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Qual é o nome comum de Southern California?,SoCal,1.77778,4.37319,1.0,0.400,0.0,1.0,1.0,0.000
Qual é a segunda maior aglomeração urbana dos EUA?,Área metropolitana de Los Angeles,2.3,4.61384,1.0,0.167,0.8,3.43523,1.0,0.000
Quantos condados fazem parte de Southern California?,10,1.75,4.10211,1.0,0.200,0.0,1.0,1.0,0.000
Qual é o rio na fronteira leste de Southern California?,Rio Colorado,2.27273,4.82961,1.0,0.500,0.5,1.85566,1.0,0.000
Com qual estado limita a fronteira leste de Southern California?,Arizona,1.90909,4.82961,1.0,0.500,0.0,1.0,1.0,0.000
Qual é o nome da fronteira sul de Southern California?,Fronteira México-Estados Unidos,2.45455,4.82961,1.0,0.500,1.0,2.50045,1.0,0.000
Quais são os condados de Southern California?,Imperial,1.625,4.10211,1.0,0.250,0.0,1.0,1.0,0.000
Qual é o nome da região que compreende o sul da Califórnia?,Southern California,2.30769,5.47097,0.83333,0.500,0.5,1.85566,1.0,0.000
Qual é o nome da baía que faz fronteira com Southern California?,Baja California,2.0,5.20226,1.0,0.429,0.5,1.85566,1.0,0.000
Qual é o nome do deserto na fronteira leste de Southern California?,Deserto do Colorado,2.76923,5.20226,1.0,0.714,1.0,2.50045,1.0,0.333
