Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual número é knowna como primo?,2  ,1.71429,3.79304,1.0,0.750,0.0,1.0,1.0,0.000
Qual é o mais importante fator de 407?,11  ,1.77778,4.37319,1.0,0.600,0.0,1.0,1.0,0.000
Qual número é fatorada por 3?,9  ,1.71429,3.79304,1.0,0.250,0.0,1.0,1.0,0.000
Qual número possui exatamente dois fatores?,4  ,1.71429,3.79304,1.0,0.500,0.0,1.0,1.0,0.000
Qual número possui exatamente três fatores?,8  ,1.71429,3.79304,1.0,0.500,0.0,1.0,1.0,0.000
qual número possui fatoração como 2 × 2 × 2?,8  ,2.27273,5.31335,0.7,0.125,0.0,1.0,1.0,0.000
qual número possui fatoração como 5 × 7?,35  ,1.66667,4.37319,1.0,0.167,0.0,1.0,1.0,0.000
qual número possui fatoração como 10 × 9?,90  ,2.0,4.37319,1.0,0.167,0.0,1.0,1.0,0.000
qual número possui fatoração como 12 × 12?,144  ,1.88889,4.25402,0.85714,0.200,0.0,1.0,1.0,0.000
qual número possui fatoração como 6 × 6 × 6?,216  ,2.36364,5.31335,0.7,0.125,0.0,1.0,1.0,0.000
qual número possui fatoração como 7 × 7 × 7?,343  ,2.36364,5.31335,0.7,0.125,0.0,1.0,1.0,0.000
qual número possui fatoração como 15 × 15?,225  ,1.88889,4.25402,0.85714,0.200,0.0,1.0,1.0,0.000
qual número possui fatoração como 21 × 21?,441  ,1.77778,4.25402,0.85714,0.200,0.0,1.0,1.0,0.000
qual número possess fatoração como 27 × 27?,729  ,2.22222,4.25402,0.85714,0.200,0.0,1.0,1.0,0.000
qual número possess fatoração como 30 × 30?,900  ,2.22222,4.25402,0.85714,0.200,0.0,1.0,1.0,0.000
qual número possesses fatoração como 105 × 105?,11025,2.22222,4.51932,0.875,0.167,0.0,1.0,1.0,0.000
