Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
6. Economic hub, agriculture. Maybe combine into Economic hub with agriculture.,0.5,2.50045,1.0,0.000,1.6875,4.51932,0.875,0.000
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Qual é a população de Fresno segundo o censo de 2020?,542.107,1.75,5.1549,0.90909,0.200,0.0,1.0,1.0,0.000
Qual o rio cujas árvores de carvalho inspiraram o nome Fresno?,Rio San Joaquin,2.0,5.1549,0.90909,0.333,1.0,2.50045,1.0,0.000
Em que ano Fresno foi incorporado como cidade?,1885,2.0,4.37319,1.0,0.400,0.0,1.0,1.0,0.000
Qual a posição de Fresno em termos de população na Califórnia?,5º mais populoso,1.83333,5.1549,0.90909,0.400,0.66667,2.50045,1.0,0.333
Qual a população metropolitana de Fresno em 2022?,1.008.654,1.77778,4.37319,1.0,0.250,0.0,1.0,1.0,0.000
Qual o papel econômico principal de Fresno?,Centro econômico com agricultura,1.75,4.10211,1.0,0.750,0.75,3.01273,1.0,0.667
A que distância está Fresno de Los Angeles?,220 milhas ao norte,2.0,4.37319,1.0,0.200,1.5,3.01273,1.0,0.500
Quais parques estão localizados perto de Fresno?,Yosemite,1.75,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
Qual a porcentagem de população hispânica em Fresno em 2020?,50,1.81818,4.96484,0.9,0.200,0.0,1.0,1.0,0.000
O que afetou a segurança hídrica de Fresno desde 2010?,Secas estaduais,2.27273,4.82961,1.0,0.400,0.5,1.85566,1.0,0.000
