Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O que é um número primo?,Número natural maior que 1 que não é produto de dois menores.,1.57143,3.79304,1.0,1.000,1.84615,5.32781,0.91667,0.625
O que é um número composto?,Número natural maior que 1 que é produto de dois menores.,1.57143,3.79304,1.0,0.667,1.83333,5.1549,0.90909,0.429
Exemplo de número primo,5.,0.75,3.01273,1.0,1.000,0.5,1.0,1.0,0.000
Exemplo de número composto,4.,0.75,3.01273,1.0,0.667,0.5,1.0,1.0,0.000
Qual é o teorema fundamental da aritmética?,Todo número >1 é primo ou produto de primos.,1.75,4.10211,1.0,0.500,2.09091,4.61384,1.0,0.667
Metodos para verificar primalidade,Divisão,0.75,3.01273,1.0,0.333,0.0,1.0,1.0,0.000
Qual é a importância histórica dos números primos?,Euclides provou infinitude.,2.22222,4.37319,1.0,0.200,1.25,2.50045,1.0,0.000
Quais são problemas não resolvidos?,Conjetura de Goldbach e de primos gêmeos.,1.5,3.43523,1.0,0.750,1.75,4.25402,0.85714,0.200
Como são usados nos computadores?,Criptografia baseada em fatoração.,1.66667,3.43523,1.0,0.333,1.4,3.01273,1.0,0.000
O que é um primo de Mersenne?,Primo da forma 2^n - 1.,1.625,4.10211,1.0,0.667,3.33333,3.43523,1.0,0.250
