Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é a posição de Fresno em termos de população dentro da Califórnia?,Quinta cidade mais populosa,1.78571,5.48607,0.92308,0.333,0.75,3.01273,1.0,0.500
Em que data Fresno foi incorporada como cidade?,12 de outubro de 1885,1.88889,4.37319,1.0,0.400,0.8,3.59796,0.8,0.333
Qual é a densidade populacional de Fresno em km²?,1823.43,1.81818,4.61384,1.0,0.167,0.0,1.0,1.0,0.000
Qual é o gentílico usado pelos habitantes de Fresno?,Fresnan,2.0,4.61384,1.0,0.200,0.0,1.0,1.0,0.000
Quem é um famoso nascido em Fresno mencionado no texto?,Chris McNealy,2.27273,4.82961,1.0,0.333,0.5,1.85566,1.0,0.000
Qual é a área total de Fresno em km²?,300.43,1.81818,4.61384,1.0,0.667,0.0,1.0,1.0,0.000
Qual é a população estimada de Fresno segundo o censo de 2020?,Mais de 542 mil habitantes,1.84615,5.32781,0.91667,0.167,1.6,3.43523,1.0,0.000
Qual é o nome do aeroporto que atende a cidade de Fresno?,Fresno Yosemite International Airport,1.76923,5.20226,1.0,0.500,1.5,3.01273,1.0,0.000
Qual é o nome da arena esportiva localizada em Fresno?,Selland Arena,2.90909,4.82961,1.0,0.167,0.5,1.85566,1.0,0.000
Em que ano foi fundada a cidade de Fresno?,1872,1.9,4.61384,1.0,0.400,0.0,1.0,1.0,0.000
