Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Onde nasce o rio Reno?,Canton de Graubünden,1.5,3.43523,1.0,0.250,0.66667,2.50045,1.0,0.000
Qual língua deriva o nome Reno?,Latim celta,1.85714,3.79304,1.0,0.500,0.5,1.85566,1.0,0.000
Quais estados alemães são nomeados em homenagem ao Reno?,Renânia do Norte-Vestfália e Renânia-Palatinado,2.2,4.61384,1.0,0.333,1.4,3.43523,1.0,0.000
Onde o Rio Reno deságua?,Mar do Norte,1.66667,3.43523,1.0,0.000,1.0,2.50045,1.0,0.333
Que cidade importante localiza-se na Alemanha perto do Reno?,Colônia,2.5,4.61384,1.0,0.400,0.0,1.0,1.0,0.000
Qual rio é mais longo que o Reno em Central e Ocidental Europa?,Danúbio,2.14286,5.36491,1.0,0.444,0.0,1.0,1.0,0.000
Quais países são separados pelo Reno na sua parte inicial?,Suíça,2.09091,4.82961,1.0,0.500,0.0,1.0,1.0,0.000
O que representa o Reno para a antiga fronteira do Império Romano?,Fronteira norte interna,2.38462,5.32781,0.91667,0.167,1.0,2.50045,1.0,0.333
Qual é o comprimento aproximado do rio Reno?,1.230 km,2.33333,4.37319,1.0,0.400,0.5,1.85566,1.0,0.000
Que papel histórico desempenhou o Reno na Europa medieval?,Vital para navegação e comércio,2.2,4.61384,1.0,0.333,1.2,3.43523,1.0,0.667
