Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é um exemplo de equipamento de segurança essencial em canteiros de obras?,Capacete,1.92857,5.62279,0.84615,0.714,0.0,1.0,1.0,0.000
Quais são os principais materiais utilizados na construção de estruturas civis?,Concreto,2.25,5.02467,1.0,0.286,0.0,1.0,1.0,0.000
Qual é a função de um engenheiro na fase de planejamento de um projeto de construção?,Realizar cálculos estruturais e garantir o cumprimento das normas técnicas,1.82353,6.29661,0.75,0.857,1.0,4.82961,1.0,0.286
O que é o processo de escoramento em obras de construção?,Suporte temporário para garantir a estabilidade de estruturas durante a construção,1.75,5.30531,0.81818,0.400,1.81818,5.1549,0.90909,0.333
Quais são os três principais tipos de ferramentas utilizadas na construção civil?,Ferramentas manuais,2.0,5.20226,1.0,0.429,0.5,1.85566,1.0,0.000
Qual é a finalidade de uma viga em uma estrutura de concreto armado?,Suportar cargas verticais e distribuí-las para os pilares,1.78571,5.62279,0.84615,0.833,1.25,4.37319,1.0,0.000
Quais são os riscos mais comuns associados à construção de edifícios altos?,Risco de queda de materiais,2.07692,5.20226,1.0,0.375,0.8,3.59796,0.8,0.333
Qual é a diferença entre alvenaria estrutural e alvenaria de vedação?,A alvenaria estrutural suporta cargas,1.83333,5.1549,0.90909,0.333,1.2,3.43523,1.0,0.250
Quais são os principais componentes de um projeto arquitetônico?,Planta baixa,1.7,4.61384,1.0,0.400,0.5,1.85566,1.0,0.000
Qual é a aplicação do GPS em obras de construção?,Apoio no levantamento topográfico e na precisão de medições de terrenos,2.27273,4.82961,1.0,0.400,1.90909,5.1549,0.90909,0.167
