Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
O que significa o termo Ctenophora?,É um filo de animais marinhos conhecidos como plâncton das baleias.,1.57143,3.95066,0.83333,0.333,2.16667,5.02467,1.0,0.000
Qual é outro nome comum para os Ctenóforos?,Plâncton das baleias.,1.77778,4.37319,1.0,0.500,1.25,2.50045,1.0,0.000
Os Ctenóforos são encontrados em que ambiente natural?,Ambiente marinho.,1.77778,4.37319,1.0,0.600,1.0,1.85566,1.0,0.500
Quais são as características físicas notáveis dos Ctenóforos?,Possuem células chamadas coloblastos e cílios organizados em fileiras para locomoção.,1.77778,4.37319,1.0,0.200,2.66667,5.02467,1.0,0.125
De que forma os Ctenóforos se locomovem no oceano?,Usam fileiras de cílios para se mover.,2.1,4.61384,1.0,0.500,2.0,4.10211,1.0,0.250
Como os Ctenóforos capturam suas presas?,Por meio de coloblastos,1.71429,3.79304,1.0,0.000,0.75,3.01273,1.0,0.000
Quais são as principais fontes de alimento dos Ctenóforos?,Pequenos invertebrados e zooplâncton.,1.8,4.61384,1.0,0.400,1.4,3.01273,1.0,0.333
Os Ctenóforos são carnívoros ou herbívoros?,São principalmente carnívoros.,1.71429,3.79304,1.0,0.250,1.25,2.50045,1.0,0.333
Qual é a importância ecológica dos Ctenóforos no ambiente marinho?,Atuam como predadores intermediários,3.09091,4.82961,1.0,0.500,0.75,3.01273,1.0,0.000
Os Ctenóforos têm simetria radial ou bilateral?,Têm simetria biradial.,1.75,4.10211,1.0,0.000,1.25,2.50045,1.0,0.000
