Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é a região principal onde se localiza a Floresta Amazônica?,América do Sul,1.83333,5.1549,0.90909,0.333,1.0,2.50045,1.0,0.333
Quantos por cento das espécies terrestres do planeta são encontrados na Floresta Amazônica?,Aproximadamente 10%,2.92857,5.36491,1.0,0.375,0.66667,2.50045,1.0,0.000
Qual é a principal causa da desflorestamento na região da Amazônia?,Agricultura,3.0,5.1549,0.90909,0.500,0.0,1.0,1.0,0.000
Quantos grupos indígenas vivem na Floresta Amazônica?,Mais de 400 povos indígenas,2.125,4.10211,1.0,0.000,1.4,3.43523,1.0,0.000
Qual é a contribuição da Floresta Amazônica para o ciclo da água global?,Atua como uma fábrica de vapor,2.28571,5.48607,0.92308,0.286,0.83333,3.79304,1.0,0.667
Qual é a função da Floresta Amazônica no sequestro de carbono?,Atua como um grande depósito de carbono,3.25,5.02467,1.0,0.333,0.85714,4.10211,1.0,0.750
Qual é o comprimento médio do rio Amazonas?,Aproximadamente 6.400 km,2.33333,4.37319,1.0,0.600,1.0,2.50045,1.0,0.000
Quantas árvores são estimadas na Floresta Amazônica?,Mais de 16 bilhões de árvores,2.125,4.10211,1.0,0.200,1.33333,3.95066,0.83333,0.000
Qual é o impacto da queima de áreas da Floresta Amazônica?,Libera grandes quantidades de gases de efeito estufa,2.08333,5.1549,0.90909,0.000,0.875,4.51932,0.875,0.333
Por que a Floresta Amazônica é considerada vital para o clima global?,Regula os ciclos hidrológicos e climáticos,2.0,5.20226,1.0,0.143,1.0,3.79304,1.0,0.000
