Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual o principal objetivo da comutação de pacotes?,Estabelecer uma comunicação eficiente e rápida entre dispositivos,1.77778,4.37319,1.0,0.750,1.5,4.37319,1.0,0.400
Qual a diferença fundamental entre comutação de circuitos e comutação de pacotes? ,Na comutação de circuitos,2.0,5.47097,0.83333,0.333,0.75,3.01273,1.0,0.000
O que significa fragmentação no contexto da comutação de pacotes? ,Dividir os dados em pacotes menores para que possam ser transmitidos pela rede.,2.54545,4.82961,1.0,0.000,1.85714,5.36491,1.0,0.375
Qual a vantagem da comutação de pacotes em relação à comutação de circuitos em termos de utilização da largura de banda? ,A comutação de pacotes permite que vários dispositivos compartilhem a mesma largura de banda,2.54545,7.01072,0.71429,0.444,1.21429,5.76263,0.85714,0.286
O que é um pacote em comutação de pacotes? ,Uma unidade de dados que contém informações de controle e os dados propriamente ditos,1.7,4.61384,1.0,0.250,2.28571,5.76263,0.85714,0.375
Qual o papel do cabeçalho de um pacote? ,Contém informações de controle,1.77778,4.37319,1.0,0.667,0.75,3.01273,1.0,0.333
O que é roteamento em comutação de pacotes? ,O processo de determinar o melhor caminho para um pacote através da rede.,1.77778,4.37319,1.0,0.000,1.92857,5.48607,0.92308,1.000
O que é um roteador em uma rede de comutação de pacotes? ,Um dispositivo que encaminha pacotes de dados entre diferentes redes ou segmentos de rede.,1.76923,5.32781,0.91667,0.200,2.0,5.63172,0.92857,0.143
O que é QoS (Qualidade de Serviço) em comutação de pacotes? ,Um conjunto de técnicas para priorizar o tráfego de dados,2.07143,5.1549,0.90909,0.143,1.2,4.96484,0.9,0.400
Qual a principal característica da comutação de pacotes em relação à comutação de circuitos em termos de adaptabilidade à carga da rede? ,A comutação de pacotes é mais adaptável à carga da rede,2.21739,7.07278,0.72727,0.400,1.81818,5.02467,1.0,0.429
