Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Quem pertence à indústria de construção: COMSA EMTE ou Hazama Ando?,Hazama Ando,2.61538,5.02467,1.0,0.286,0.5,1.85566,1.0,0.000
Qual é a diferença entre construção e reforma no Brasil?,Reforma é usada para ampliação,1.81818,4.82961,1.0,0.600,0.8,3.43523,1.0,0.000
Quantas empresas são mencionadas como pertencentes à indústria de construção?,Mais de 50 empresas são mencionadas,1.81818,4.82961,1.0,0.500,1.83333,3.79304,1.0,0.333
Qual é o hiperônimo da categoria Construction?,Process,2.0,4.10211,1.0,0.250,0.0,1.0,1.0,0.000
Que tipo de empresas possuem serviços Construction?,Empresas como Ability with Innovation,2.0,4.10211,1.0,0.200,0.8,3.43523,1.0,0.000
Qual é o dado numérico associado à categoria Construction?,839.1 e 40.2,2.7,4.61384,1.0,0.500,0.66667,2.50045,1.0,0.000
Quantas empresas são mencionadas como tendo hiperônimo Construction?,Mais de 20 empresas,1.77778,4.37319,1.0,0.167,1.5,3.01273,1.0,0.000
Qual é o termo usado no Brasil para obras de ampliação ou restauração?,Reforma,2.42857,5.36491,1.0,0.286,0.0,1.0,1.0,0.000
Quantos modelos de página wiki são mencionados como sendo usados pela categoria Construction?,Mais de 5 modelos,2.28571,5.36491,1.0,0.333,1.5,3.01273,1.0,0.000
pergunta,resposta  ,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Qual é o hiperônimo da categoria Construction?,Process  ,2.0,4.10211,1.0,0.250,0.0,1.0,1.0,0.000
Qual empresa mencionada no texto atua na indústria de construção?,China State Construction Engineering  ,3.72727,4.82961,1.0,0.667,1.5,3.01273,1.0,0.000
Que tipo de empresa é Ability with Innovation em relação à categoria Construction?,Possui serviços Construction  ,2.14286,5.36491,1.0,0.375,1.0,2.50045,1.0,0.000
Quantos dados numéricos são associados à categoria Construction no texto?,2  ,2.90909,4.82961,1.0,0.429,0.0,1.0,1.0,0.000
Qual empresa mencionada no texto tem como hiperônimo Construction?,Conditional perfect  ,2.7,4.61384,1.0,0.333,0.5,1.85566,1.0,0.000
Qual modelo de página wiki é utilizado pela categoria Construction?,Template:Wiktionary  ,2.36364,4.82961,1.0,0.429,1.0,1.85566,1.0,0.000
Qual termo é usado no texto para descrever a execução de todas as etapas de um projeto?,Construção,2.0,6.00792,0.94118,0.750,0.0,1.0,1.0,0.000
