Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Finalmente, farei uma revisão geral para garantir que todo o conteúdo foi incluído corretamente sem erros de formatação.,0.0,1.0,1.0,0.000,2.27778,5.90165,1.0,0.400
Mount Aviat Academy, Private school,1.0,2.50045,1.0,0.000,0.5,1.85566,1.0,0.000
The National Evangelical School in Nabatieh, Private school,2.5,3.79304,1.0,0.000,0.5,1.85566,1.0,0.000
The Patrick School, Private school,1.0,2.50045,1.0,0.000,0.5,1.85566,1.0,0.000
West End Christian School, Private school,1.5,3.01273,1.0,0.000,0.5,1.85566,1.0,0.000
Willamette Valley Christian School, Private school,1.5,3.01273,1.0,0.000,0.5,1.85566,1.0,0.000
Trenton Catholic Academy, Private school,1.0,2.50045,1.0,0.000,0.5,1.85566,1.0,0.000
Trinity Catholic High School (Florida), Private school,3.0,3.43523,1.0,0.000,0.5,1.85566,1.0,0.000
United Synagogue Day School, Private school,1.5,3.01273,1.0,0.000,0.5,1.85566,1.0,0.000
University of Navarra School of Law, Private school,2.5,3.95066,0.83333,0.000,0.5,1.85566,1.0,0.000
Verde Valley School, Private school,1.0,2.50045,1.0,0.000,0.5,1.85566,1.0,0.000
Wesford, Private school,0.0,1.0,1.0,0.000,0.5,1.85566,1.0,0.000
Willamette Valley Christian School, Private school,1.5,3.01273,1.0,0.000,0.5,1.85566,1.0,0.000
Zahrat Al-Sahraa International School, Private school,1.5,3.01273,1.0,0.000,0.5,1.85566,1.0,0.000
Paterson Catholic High School, Private school,1.5,3.01273,1.0,0.000,0.5,1.85566,1.0,0.000
Politz Day School of Cherry Hill, Private school,2.5,3.79304,1.0,0.000,0.5,1.85566,1.0,0.000
Pomona Catholic High School, Private school,1.5,3.01273,1.0,0.000,0.5,1.85566,1.0,0.000
Prestige Public School, Private school,1.0,2.50045,1.0,0.000,0.5,1.85566,1.0,0.000
Prince Royal's College, Private school,1.0,3.01273,1.0,0.250,0.5,1.85566,1.0,0.000
Riverdale Country School, Private school,1.0,2.50045,1.0,0.000,0.5,1.85566,1.0,0.000
Roncalli High School (Indiana), Private school,2.5,3.01273,1.0,0.000,0.5,1.85566,1.0,0.000
Saint Ferdinand College, Private school,1.0,2.50045,1.0,0.000,0.5,1.85566,1.0,0.000
Saint Thomas More High School (Milwaukee), Private school,3.5,3.79304,1.0,0.000,0.5,1.85566,1.0,0.000
San Carlos and San Ambrosio Seminary, Private school,2.5,3.95066,0.83333,0.000,0.5,1.85566,1.0,0.000
Scarborough Day School, Private school,1.0,2.50045,1.0,0.000,0.5,1.85566,1.0,0.000
Shorecrest Preparatory School, Private school,1.0,2.50045,1.0,0.000,0.5,1.85566,1.0,0.000
Smith College, Private school,0.5,1.85566,1.0,0.000,0.5,1.85566,1.0,0.000
South Christian High School, Private school,1.5,3.01273,1.0,0.000,0.5,1.85566,1.0,0.000
South Crest School, Private school,1.0,2.50045,1.0,0.000,0.5,1.85566,1.0,0.000
Southern City Colleges, Private school,1.0,2.50045,1.0,0.000,0.5,1.85566,1.0,0.000
St. Andrew's Schools, Private school,0.625,3.01273,1.0,0.250,0.5,1.85566,1.0,0.000
St. George's Austrian High School, Private school,0.91667,3.79304,1.0,0.167,0.5,1.85566,1.0,0.000
St. John's International School (Belgium), Private school,1.3125,3.79304,1.0,0.167,0.5,1.85566,1.0,0.000
