Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é o principal processo que forma rochas sedimentares?,acumulação e cimentação de sedimentos,2.1,4.61384,1.0,0.500,0.8,3.43523,1.0,0.000
O que é a escala de Mohs usada para medir?,a dureza mineral,2.27273,4.82961,1.0,0.400,0.66667,2.50045,1.0,1.000
Qual processo metamórfico ocorre quando o magma entra em contato com rochas existentes?,metamorfismo de contato,2.14286,5.36491,1.0,0.250,0.66667,2.50045,1.0,0.500
O que é a falha geológica?,uma fratura na crosta terrestre onde o movimento ocorreu,1.57143,3.79304,1.0,0.000,1.77778,4.61384,1.0,0.600
Qual é a diferença entre magma e lava?,magma está abaixo da superfície,2.0,4.37319,1.0,0.500,0.8,3.43523,1.0,0.333
O que são os fósseis?,restos ou vestígios preservados de organismos antigos,1.5,3.43523,1.0,0.500,0.85714,4.10211,1.0,0.000
O que causa os terremotos?,movimento das placas tectônicas,1.5,3.43523,1.0,0.500,1.5,3.01273,1.0,0.333
Qual é a principal força motriz por trás da tectônica de placas?,convecção no manto,2.23077,5.20226,1.0,0.333,1.0,2.50045,1.0,0.000
O que é o ciclo das rochas?,o processo contínuo de formação,1.75,4.25402,0.85714,0.333,1.0,3.43523,1.0,1.000
Qual é o nome da supercontinente que existiu há cerca de 300 milhões de anos?,Pangeia,2.6875,5.76639,0.93333,0.143,0.0,1.0,1.0,0.000
