Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é a definição de construção conforme descrito?,A construção é a execução do projeto,1.66667,4.37319,1.0,0.500,1.14286,4.25402,0.85714,0.750
Quais termos são associados à construção?,Termos como obra,1.71429,3.79304,1.0,0.500,0.66667,2.50045,1.0,0.500
Qual empresa está mencionada na construção?,Langdon & Seah pertence à indústria Construction.,1.85714,3.79304,1.0,0.500,2.125,4.10211,1.0,0.167
O que o número 839.1 representa?,Construction possui dado 839.1.,2.28571,3.95066,0.83333,0.333,1.4,3.01273,1.0,0.500
O que é o hiperônimo Process na construção?,Construction possui hiperônimo Process.,2.11111,4.51932,0.875,0.250,1.4,3.01273,1.0,0.000
Qual modelo de página wiki é usado para a construção?,Construction usa modelo de página wiki Template:Wiktionary.,2.09091,4.82961,1.0,0.667,2.3,4.37319,1.0,0.286
Qual empresa associada à construção tem como produto Construction?,Godrej Group tem como produto Construction.,2.7,4.61384,1.0,0.500,1.71429,3.79304,1.0,0.200
O que é a Leaky condo crisis?,Leaky condo crisis possui hiperônimo Construction.,2.125,4.10211,1.0,0.000,2.0,3.79304,1.0,0.000
Qual empresa mencionada está associada à construção do país?,Mosmetrostroy pertence à indústria Construction.,2.6,4.61384,1.0,0.500,1.66667,3.43523,1.0,0.250
 Qual empresa associada à construção tem valor de correspondência próximo a 13173-4?,Construction corresponde aproximadamente a 13173-4.,2.84615,5.20226,1.0,0.875,1.66667,3.43523,1.0,0.000
Qual empresa associada à construção tem dado 40.2?,Construction possui dado 40.2.,2.77778,4.37319,1.0,0.667,1.4,3.01273,1.0,0.500
