Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Length compared to Danube: Qual a extensão do rio Reno e como ele se compara ao Danúbio? Answer: 1.230 km, segundo mais longo da Europa Central e Ocidental. That's concise.,2.05263,6.21768,1.0,0.182,1.76667,5.02467,1.0,0.375
7. 1.230 km, segundo mais longo da Europa Central e Ocidental. – 9 words.,0.5,2.50045,1.0,0.000,1.79167,5.02467,1.0,0.286
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
O rio Reno tem origem em qual região da Suíça?,Cantão de Grisões,2.18182,4.82961,1.0,0.500,0.66667,2.50045,1.0,0.333
Quais fronteiras o rio Reno forma na Suíça?,Suíça-Lichtenstein,2.33333,4.37319,1.0,0.400,0.0,1.0,1.0,0.000
Qual a área drenada pelo rio Reno?,9.973 km²,2.375,4.10211,1.0,0.500,1.0,1.85566,1.0,0.000
De onde vem o nome 'Reno'?,Do celta Rēnos,2.22222,3.79304,1.0,0.333,1.0,2.50045,1.0,0.000
Quais são os dois estados alemães nomeados após o rio Reno?,Renânia-Westfália e Renânia-Palatinado,1.83333,5.02467,1.0,0.333,0.66667,2.50045,1.0,0.000
Qual a descarga média do rio Reno?,2.900 m³/s,1.875,4.10211,1.0,0.750,2.0,1.85566,1.0,0.000
Qual foi o papel histórico do rio Reno?,Fronteira do Império Romano e via navegável importante,1.88889,4.37319,1.0,0.600,2.25,4.37319,1.0,0.333
Quais são as principais cidades no rio Reno?,Colônia,2.0,4.37319,1.0,0.400,0.0,1.0,1.0,0.000
