Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é o conceito básico do imperialismo?,A expansão de um país para controlar terras e povos de outros países.,1.75,4.10211,1.0,0.500,2.07143,5.48607,0.92308,0.333
Quem foi o principal impulsionador do imperialismo britânico?,A Grã-Bretanha foi o principal país responsável pelo imperialismo na época.,2.11111,4.37319,1.0,0.200,2.66667,5.02467,1.0,0.571
Qual foi a era mais destacada do imperialismo europeu?,O século XIX foi um período de grande expansão imperialista em muitos países europeus.,1.8,4.61384,1.0,0.500,2.0,5.51466,1.0,0.333
Em que aspecto os impérios coloniais afetaram os povos nativos?,Os povos nativos tiveram seu modo de vida desestabilizado e foram explorados economicamente.,2.09091,4.96484,0.9,0.167,2.5,5.36491,1.0,0.222
Por que muitos países praticavam o imperialismo?,A busca por recursos naturais,2.125,4.10211,1.0,0.000,0.8,3.43523,1.0,0.333
Qual foi a consequência mais importante do imperialismo para as colônias?,As colônias ganharam autonomia política e econômica após os movimentos de independência.,2.25,5.02467,1.0,0.333,2.0,5.20226,1.0,0.286
Qual foi o resultado principal do imperialismo para os países colonizadores?,Os colonizadores obtiveram poder político e econômico sobre os povos nativos.,1.91667,5.02467,1.0,0.333,1.83333,5.1549,0.90909,0.571
Em que contexto social o imperialismo teve um impacto significativo?,O imperialismo trouxe mudanças sociais,2.09091,4.82961,1.0,0.167,1.0,3.43523,1.0,0.000
Qual foi a principal consequência negativa do imperialismo para os povos colonizados?,A perda de soberania e a exploração econômica foram as consequências mais negativas.,1.92308,5.20226,1.0,0.143,2.5,5.48607,0.92308,0.375
Como o imperialismo afetou o poder político global hoje?,Ele ajudou a estabelecer o sistema de estados-nações,2.7,4.75438,0.88889,0.667,1.125,4.37319,1.0,0.500
